setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,depth,seed,n_params
d=6 s=1,Random 50% #26,1714,-0.0063986093578627,0.0230580604502374,-0.0375978376377531,-0.0294566698081001,0.0311992282798904,True,True,True,,6,1,5537
d=6 s=1,Random 50% #27,1714,-0.0048317683881064,0.0627592301170758,0.0162352816255064,-0.0675909985051822,-0.0210670500136128,False,False,False,,6,1,5537
d=6 s=1,Random 50% #28,1714,0.0098094573797898,0.0601519802253841,-0.0133864932235668,-0.0503425228455942,0.0231959506033567,True,True,True,,6,1,5537
d=6 s=1,Random 50% #29,1714,0.0125552608311229,0.0018207617899926,0.013732379805388,0.0107344990411302,-0.0011771189742651,False,True,True,,6,1,5537
d=6 s=1,Random 50% #30,1714,0.0022139615866539,0.00957963555088,0.0123434673157861,-0.0073656739642261,-0.0101295057291322,False,False,False,,6,1,5537
d=6 s=1,Random 50% #31,1714,0.0081502190717898,0.0638973993973178,-0.0022713327573126,-0.055747180325528,0.0104215518291024,True,True,True,,6,1,5537
d=6 s=1,Random 50% #32,1714,-0.0092920029904661,0.0162209257611699,0.0124423647378923,-0.0255129287516361,-0.0217343677283585,False,False,False,,6,1,5537
d=6 s=1,Random 50% #33,1714,-0.002514181228832,0.0371321703425226,0.0690089297536853,-0.0396463515713547,-0.0715231109825173,False,False,False,,6,1,5537
d=6 s=1,Random 50% #34,1714,0.0070180513371488,0.032781596720166,0.0012486089320438,-0.0257635453830171,0.005769442405105,False,True,True,,6,1,5537
d=6 s=1,Random 50% #35,1714,0.0093248828878478,0.0394311999393006,0.040016214634706,-0.0301063170514527,-0.0306913317468581,False,False,False,,6,1,5537
d=6 s=1,Random 50% #36,1714,0.016912667846362,0.0470079937774726,0.024023985983004,-0.0300953259311106,-0.0071113181366419,False,False,False,,6,1,5537
d=6 s=1,Random 50% #37,1714,0.0036653828805384,0.003711636777038,-0.0291165070122083,-4.625389649953737e-05,0.0327818898927468,True,True,True,,6,1,5537
d=6 s=1,Random 50% #38,1714,0.0021576191788371,0.0065680123393972,0.0155332513343108,-0.0044103931605601,-0.0133756321554736,False,False,False,,6,1,5537
d=6 s=1,Random 50% #39,1714,0.0170086158804934,0.0391558887782781,0.0245915893842251,-0.0221472728977847,-0.0075829735037317,False,False,False,,6,1,5537
d=6 s=1,Random 50% #40,1714,0.018520937100027,0.0348444722940578,0.045958026068322,-0.0163235351940307,-0.0274370889682949,False,False,False,,6,1,5537
d=6 s=1,Random 50% #41,1714,0.0027199322354597,-0.013461353565085,-0.0040665751883927,0.0161812858005447,0.0067865074238525,False,False,False,,6,1,5537
d=6 s=1,Random 50% #42,1714,0.0178900300253214,0.0127116962147923,-0.0080150868359499,0.005178333810529,0.0259051168612713,True,False,True,,6,1,5537
d=6 s=1,Random 50% #43,1714,0.0169958506224066,-0.0167384485547154,0.0799580511076888,0.0337342991771221,-0.0629622004852822,True,True,True,,6,1,5537
d=6 s=1,Random 50% #44,1714,-0.0080414937759336,0.0605757583785578,0.0125280290135189,-0.0686172521544914,-0.0205695227894525,False,False,False,,6,1,5537
d=6 s=1,Random 50% #45,1714,-0.0006684003732017,0.0697664542649699,-0.0047196585054013,-0.0704348546381716,0.0040512581321996,True,True,True,,6,1,5537
d=6 s=1,Random 50% #46,1714,-0.0127567411871579,0.0581247005011786,0.0477156713719032,-0.0708814416883365,-0.0604724125590612,False,False,False,,6,1,5537
d=6 s=1,Random 50% #47,1714,-0.0023071888899981,0.0432272932511665,0.0606342469199584,-0.0455344821411646,-0.0629414358099565,False,False,False,,6,1,5537
d=6 s=1,Random 50% #48,1714,0.0007707867678387,0.0741955906257707,-0.0297744909107537,-0.0734248038579319,0.0305452776785925,True,True,True,,6,1,5537
d=6 s=1,Random 50% #49,1714,-0.0052585890287469,0.0230197691137748,0.0532271420098063,-0.0282783581425218,-0.0584857310385532,False,False,False,,6,1,5537
d=6 s=1,Random 50% #50,1714,-0.009935439192208,0.0191546801455803,-0.0018717584265298,-0.0290901193377883,-0.0080636807656781,True,False,True,,6,1,5537
d=6 s=1,Random 30% #1,1028,0.0177032019704433,0.0317209223120218,0.0379471665358404,-0.0140177203415785,-0.0202439645653971,False,False,False,,6,1,5537
d=6 s=1,Random 30% #2,1028,-0.0188812287552644,0.014527471919301,0.0091493333717457,-0.0334087006745655,-0.0280305621270102,False,False,False,,6,1,5537
d=6 s=1,Random 30% #3,1028,-0.0136963318843895,0.0081453496015983,0.0417626812358919,-0.0218416814859879,-0.0554590131202814,False,False,False,,6,1,5537
d=6 s=1,Random 30% #4,1028,0.012612065619632,0.0490134267169283,0.0334065099719868,-0.0364013610972962,-0.0207944443523548,False,False,False,,6,1,5537
d=6 s=1,Random 30% #5,1028,0.012955140579904,0.0502220768883479,0.0244207438372637,-0.0372669363084438,-0.0114656032573597,False,False,False,,6,1,5537
d=6 s=1,Random 30% #6,1028,0.011061887501678,0.0572492599984913,0.0083125715662504,-0.0461873724968132,0.0027493159354275,False,True,True,,6,1,5537
d=6 s=1,Random 30% #7,1028,-0.0019795447047178,0.0488245864394563,0.0293172193517357,-0.0508041311441742,-0.0312967640564535,False,False,False,,6,1,5537
d=6 s=1,Random 30% #8,1028,-0.0013757582957458,0.0512575128167594,0.0752135885994703,-0.0526332711125053,-0.0765893468952162,False,False,False,,6,1,5537
d=6 s=1,Random 30% #9,1028,0.0167924069116573,0.0525586231704267,0.0302219642173693,-0.0357662162587694,-0.013429557305712,False,False,False,,6,1,5537
d=6 s=1,Random 30% #10,1028,0.0218614718614718,0.058793601390775,0.0096584642158953,-0.0369321295293031,0.0122030076455765,False,True,True,,6,1,5537
d=6 s=1,Random 30% #11,1028,0.0036992125742528,0.0296644916421384,0.0201264079991221,-0.0259652790678855,-0.0164271954248692,False,False,False,,6,1,5537
d=6 s=1,Random 30% #12,1028,-0.0176439165409753,0.0276759281474817,-0.0007865144165581,-0.045319844688457,-0.0168574021244172,True,False,True,,6,1,5537
d=6 s=1,Random 30% #13,1028,0.0061871080085679,0.0807481141680685,0.0101066734928161,-0.0745610061595005,-0.0039195654842482,False,False,False,,6,1,5537
d=6 s=1,Random 30% #14,1028,-0.0024039572835282,0.0033360839261321,-0.0072169474776653,-0.0057400412096604,0.004812990194137,True,True,True,,6,1,5537
d=6 s=1,Random 30% #15,1028,-0.0014797507788162,0.0678272739563917,0.0262257676019969,-0.0693070247352079,-0.0277055183808131,False,False,False,,6,1,5537
d=6 s=1,Random 30% #16,1028,0.006823838043474,0.0104278761788961,-0.0083928651550165,-0.003604038135422,0.0152167031984905,True,True,True,,6,1,5537
d=6 s=1,Random 30% #17,1028,0.0030261642698374,0.0425938160097453,0.0184265746324695,-0.0395676517399079,-0.015400410362632,False,False,False,,6,1,5537
d=6 s=1,Random 30% #18,1028,0.008237689744539,0.0691410661933379,-0.0141798700217952,-0.0609033764487988,0.0224175597663343,True,True,True,,6,1,5537
d=6 s=1,Random 30% #19,1028,0.0066883064376393,-0.0060539263779859,0.0271339086304312,0.0127422328156253,-0.0204456021927919,True,True,True,,6,1,5537
d=6 s=1,Random 30% #20,1028,-0.0099963316214233,0.0184378002774745,0.0114228978911776,-0.0284341318988978,-0.021419229512601,False,False,False,,6,1,5537
d=6 s=1,Random 30% #21,1028,0.002277451699682,0.0553632756297781,-0.0089546625289135,-0.0530858239300961,0.0112321142285956,True,True,True,,6,1,5537
d=6 s=1,Random 30% #22,1028,0.0271739130434782,0.0347308601183787,0.0679074402717952,-0.0075569470749004,-0.0407335272283169,False,False,False,,6,1,5537
d=6 s=1,Random 30% #23,1028,0.0053719593676173,0.0569635656187349,0.0465473031193791,-0.0515916062511176,-0.0411753437517617,False,False,False,,6,1,5537
d=6 s=1,Random 30% #24,1028,0.0374355138753044,0.0187640109531671,-0.0096275494146177,0.0186715029221373,0.0470630632899221,True,False,True,,6,1,5537
d=6 s=1,Random 30% #25,1028,0.0207335170659317,0.0517719751737978,0.013354091747169,-0.031038458107866,0.0073794253187627,False,True,True,,6,1,5537
d=6 s=1,Random 30% #26,1028,0.000322640117994,0.0179848798371805,0.00138589515231,-0.0176622397191864,-0.0010632550343159,False,False,False,,6,1,5537
d=6 s=1,Random 30% #27,1028,-0.0133699862551543,0.0767707739110954,0.0354080266892483,-0.0901407601662497,-0.0487780129444026,False,False,False,,6,1,5537
d=6 s=1,Random 30% #28,1028,0.0048546691403834,0.0672993174822254,-0.014253328597178,-0.062444648341842,0.0191079977375614,True,True,True,,6,1,5537
d=6 s=1,Random 30% #29,1028,0.0132264436461088,0.0603166380171022,0.0351237359655473,-0.0470901943709933,-0.0218972923194384,False,False,False,,6,1,5537
d=6 s=1,Random 30% #30,1028,0.0073191060456281,0.012583211156867,0.0110718238307315,-0.0052641051112389,-0.0037527177851033,False,False,False,,6,1,5537
d=6 s=1,Random 30% #31,1028,0.0186572318838355,0.0158221121118607,0.0366593932253513,0.0028351197719747,-0.0180021613415158,False,True,True,,6,1,5537
d=6 s=1,Random 30% #32,1028,0.0146773132638857,0.0602982934382795,0.0241751739101535,-0.0456209801743937,-0.0094978606462677,False,False,False,,6,1,5537
d=6 s=1,Random 30% #33,1028,0.0107989019115876,0.0436302190713242,0.023471335772507,-0.0328313171597366,-0.0126724338609194,False,False,False,,6,1,5537
d=6 s=1,Random 30% #34,1028,0.0036708111308466,0.018110151933549,0.015676384769797,-0.0144393408027023,-0.0120055736389503,False,False,False,,6,1,5537
d=6 s=1,Random 30% #35,1028,-0.0021279853031231,0.0422178455814167,0.0034382114641338,-0.0443458308845398,-0.005566196767257,False,False,False,,6,1,5537
d=6 s=1,Random 30% #36,1028,-0.0048226599270606,0.0458580436253081,-0.0014457639478815,-0.0506807035523688,-0.003376895979179,True,False,True,,6,1,5537
d=6 s=1,Random 30% #37,1028,-0.0037446257685728,0.0447773774692102,0.0104881607547135,-0.0485220032377831,-0.0142327865232864,False,False,False,,6,1,5537
d=6 s=1,Random 30% #38,1028,0.0108722741433021,-0.0124835234142918,0.0551276362926128,0.0233557975575939,-0.0442553621493106,True,True,True,,6,1,5537
d=6 s=1,Random 30% #39,1028,0.0380230468256006,0.0740348317365146,0.0050067064095151,-0.036011784910914,0.0330163404160855,False,True,True,,6,1,5537
d=6 s=1,Random 30% #40,1028,-0.0156995008383602,0.0300064214002984,0.0442226698527538,-0.0457059222386587,-0.0599221706911141,False,False,False,,6,1,5537
d=6 s=1,Random 30% #41,1028,0.0003191021554961,0.0357650389861125,0.0260925855283548,-0.0354459368306163,-0.0257734833728587,False,False,False,,6,1,5537
d=6 s=1,Random 30% #42,1028,0.0039796984507742,0.0220568387372771,0.0559411624614119,-0.0180771402865028,-0.0519614640106377,False,False,False,,6,1,5537
d=6 s=1,Random 30% #43,1028,0.0320665445665445,0.0320003040824069,0.0107656198441926,6.624048413757244e-05,0.0213009247223518,False,False,False,,6,1,5537
d=6 s=1,Random 30% #44,1028,0.014617494198646,0.001414467616072,0.0130823103915301,0.0132030265825739,0.0015351838071158,False,False,False,,6,1,5537
d=6 s=1,Random 30% #45,1028,-0.010677190889205,0.0227074706475841,-0.0345021957841569,-0.0333846615367891,0.0238250048949519,True,True,True,,6,1,5537
d=6 s=1,Random 30% #46,1028,-0.0211341559464426,0.0331135638394737,0.0335406607009551,-0.0542477197859163,-0.0546748166473978,False,False,False,,6,1,5537
d=6 s=1,Random 30% #47,1028,0.0021068472535741,0.0723163609258907,0.0017499014753909,-0.0702095136723166,0.0003569457781832,False,True,True,,6,1,5537
d=6 s=1,Random 30% #48,1028,0.0099373113536103,0.0592928618936909,0.041245849895834,-0.0493555505400805,-0.0313085385422236,False,False,False,,6,1,5537
d=6 s=1,Random 30% #49,1028,-0.0033935788911766,0.0569837922738586,-0.017546217367155,-0.0603773711650353,0.0141526384759783,True,True,True,,6,1,5537
d=6 s=1,Random 30% #50,1028,-0.0149638584774062,0.0297811409709291,0.0303821813554,-0.0447449994483353,-0.0453460398328063,False,False,False,,6,1,5537
d=6 s=2,All Patients,3429,0.0078818040435458,0.0335508009916493,-0.0009595476529271,-0.0256689969481034,0.0088413516964729,True,True,True,,6,2,5537
d=6 s=2,ICUType 1.0,490,0.0294939989088925,0.0636600429384515,0.0041417779628395,-0.034166044029559,0.0253522209460529,False,True,True,,6,2,5537
d=6 s=2,ICUType 2.0,643,-0.000975689080413,0.0202019783409927,-0.0056900427735684,-0.0211776674214057,0.0047143536931554,True,True,True,,6,2,5537
d=6 s=2,ICUType 3.0,1357,-0.0217764843549488,-0.0093251240064956,0.0644385449654559,-0.0124513603484532,-0.0862150293204048,True,False,True,,6,2,5537
d=6 s=2,ICUType 4.0,939,0.0202084035501629,0.0862747817180966,0.0243285433086314,-0.0660663781679337,-0.0041201397584685,False,False,False,,6,2,5537
d=6 s=2,Age decile 0,374,0.046026807780653,0.0581702473711954,-0.0301916283919618,-0.0121434395905424,0.0762184361726149,True,True,True,,6,2,5537
d=6 s=2,Age decile 1,344,0.0273634472301562,0.042968864915235,-0.041043688870705,-0.0156054176850788,0.0684071361008612,True,True,True,,6,2,5537
d=6 s=2,Age decile 2,347,0.0042864169770219,0.0128406012457597,0.0319984056939328,-0.0085541842687377,-0.0277119887169108,False,False,False,,6,2,5537
d=6 s=2,Age decile 3,325,0.0096292729898892,0.0560234703083139,-0.0433851656252992,-0.0463941973184247,0.0530144386151884,True,True,True,,6,2,5537
d=6 s=2,Age decile 4,372,-0.0152359717577108,0.0475987393109118,-0.0388317798887337,-0.0628347110686226,0.0235958081310228,True,True,True,,6,2,5537
d=6 s=2,Age decile 5,344,-0.0250497851378262,0.0087435569964872,-0.0405939342693769,-0.0337933421343135,0.0155441491315506,True,True,True,,6,2,5537
d=6 s=2,Age decile 6,397,-0.0004719207173194,0.0067883285931759,-0.0741345876137598,-0.0072602493104954,0.0736626668964403,True,True,True,,6,2,5537
d=6 s=2,Age decile 7,247,0.0173747705218987,0.0546534473613651,0.0107228504972601,-0.0372786768394663,0.0066519200246386,False,True,True,,6,2,5537
d=6 s=2,Age decile 8,354,-0.0216450216450216,0.0008410348599941,-0.0108211309366425,-0.0224860565050158,-0.0108238907083791,True,False,True,,6,2,5537
d=6 s=2,Age decile 9,325,-0.0771864301276066,0.0982930675835516,0.0170311499606735,-0.1754794977111582,-0.0942175800882801,False,False,False,,6,2,5537
d=6 s=2,HR quartile 0,877,0.0371049136786188,0.073219827296131,-0.0073565358652316,-0.0361149136175121,0.0444614495438504,True,True,True,,6,2,5537
d=6 s=2,HR quartile 1,917,-0.0169849537037037,-0.0071250914452993,0.0195910642813269,-0.0098598622584043,-0.0365760179850306,True,False,True,,6,2,5537
d=6 s=2,HR quartile 2,816,0.034861311019492,0.04100097395473,-0.0072636467723227,-0.0061396629352379,0.0421249577918148,True,True,True,,6,2,5537
d=6 s=2,HR quartile 3,819,-0.0232600311906863,0.0022220327722611,-0.0017582766182192,-0.0254820639629474,-0.021501754572467,True,False,True,,6,2,5537
d=6 s=2,MAP quartile 0,877,-0.0141240285818599,0.0521053941973593,-0.0141591884470428,-0.0662294227792193,3.515986518295988e-05,True,True,True,,6,2,5537
d=6 s=2,MAP quartile 1,840,0.02392179413456,0.0242871581106787,-0.0018053581908935,-0.0003653639761186,0.0257271523254536,True,True,True,,6,2,5537
d=6 s=2,MAP quartile 2,866,0.0104058609958506,0.0171567973910635,-0.0129860243192313,-0.0067509363952129,0.023391885315082,True,True,True,,6,2,5537
d=6 s=2,MAP quartile 3,846,0.0090927756430939,0.0709730785337237,0.0243791761650026,-0.0618803028906298,-0.0152864005219087,False,False,False,,6,2,5537
d=6 s=2,Temp quartile 0,902,0.0068727157158747,0.0089507564657238,0.0259355708203929,-0.002078040749849,-0.0190628551045182,False,False,False,,6,2,5537
d=6 s=2,Temp quartile 1,864,0.0305627470437901,0.0257089098797339,-0.0052891670299543,0.0048538371640561,0.0358519140737445,True,False,True,,6,2,5537
d=6 s=2,Temp quartile 2,838,-0.0036346905912123,0.0489534982049308,0.0266384968238203,-0.0525881887961431,-0.0302731874150326,False,False,False,,6,2,5537
d=6 s=2,Temp quartile 3,825,-0.0023612750885478,0.0529122333561939,0.0101337224967542,-0.0552735084447418,-0.012494997585302,False,False,False,,6,2,5537
d=6 s=2,Urine quartile 0,859,-0.0313289760348584,0.0113221412772648,0.0047259915850756,-0.0426511173121232,-0.036054967619934,False,False,False,,6,2,5537
d=6 s=2,Urine quartile 1,913,-0.0210526315789473,0.0317329179052932,-0.0122129219576123,-0.0527855494842406,-0.0088397096213349,True,False,True,,6,2,5537
d=6 s=2,Urine quartile 2,802,0.0149901230333403,0.0503667448021291,0.004182129934709,-0.0353766217687888,0.0108079930986312,False,True,True,,6,2,5537
d=6 s=2,Urine quartile 3,855,0.0601118199903958,0.0588250519177579,-0.0280699382424091,0.0012867680726378,0.088181758232805,True,False,True,,6,2,5537
d=6 s=2,SAPS quartile 0,1025,0.0026756349262149,0.0251105684930085,-0.0146270851782735,-0.0224349335667935,0.0173027201044885,True,True,True,,6,2,5537
d=6 s=2,SAPS quartile 1,946,0.0452124666297511,0.041136702856762,-0.0137417786838574,0.004075763772989,0.0589542453136086,True,False,True,,6,2,5537
d=6 s=2,SAPS quartile 2,660,0.0015384615384615,0.0323148949423086,0.0243928299300079,-0.030776433403847,-0.0228543683915463,False,False,False,,6,2,5537
d=6 s=2,SAPS quartile 3,798,-0.0389986891196934,0.0368177579772218,0.0292055428828307,-0.0758164470969152,-0.0682042320025242,False,False,False,,6,2,5537
d=6 s=2,HR > 100,945,-0.0351262896411669,0.032724604322892,0.0138556245184965,-0.067850893964059,-0.0489819141596634,False,False,False,,6,2,5537
d=6 s=2,MAP < 65,697,-0.0279136809159047,0.0596464880398136,-0.0135614571024208,-0.0875601689557184,-0.0143522238134839,True,False,True,,6,2,5537
d=6 s=2,Temp > 38C,267,-0.0430204913392958,0.0675773040897856,0.0371550624436329,-0.1105977954290814,-0.0801755537829287,False,False,False,,6,2,5537
d=6 s=2,Urine > 1000,210,0.0458952811893988,0.0753904413289901,-0.0419341120590483,-0.0294951601395912,0.0878293932484472,True,True,True,,6,2,5537
d=6 s=2,Random 50% #1,1714,0.0148182289884191,0.0528223501780331,-0.0329263708245885,-0.0380041211896139,0.0477445998130077,True,True,True,,6,2,5537
d=6 s=2,Random 50% #2,1714,0.0038708396744524,0.0305160601261839,-0.0096710517008259,-0.0266452204517314,0.0135418913752784,True,True,True,,6,2,5537
d=6 s=2,Random 50% #3,1714,0.0221853388658367,0.0214396813428692,-0.0198417825026513,0.0007456575229675,0.0420271213684881,True,False,True,,6,2,5537
d=6 s=2,Random 50% #4,1714,0.0209444740819774,0.0515667115708292,0.0676326367600382,-0.0306222374888518,-0.0466881626780607,False,False,False,,6,2,5537
d=6 s=2,Random 50% #5,1714,0.025145147627017,0.009188656443091,0.007539296553761,0.015956491183926,0.017605851073256,False,False,False,,6,2,5537
d=6 s=2,Random 50% #6,1714,-0.0032358828377694,0.0529585278757772,0.0758073972413752,-0.0561944107135467,-0.0790432800791446,False,False,False,,6,2,5537
d=6 s=2,Random 50% #7,1714,0.0203886964648963,0.0422394821549483,-0.0203168556642635,-0.0218507856900519,0.0407055521291599,True,True,True,,6,2,5537
d=6 s=2,Random 50% #8,1714,-0.0080211409064465,0.0469605424962155,0.0288323787911073,-0.0549816834026621,-0.0368535196975539,False,False,False,,6,2,5537
d=6 s=2,Random 50% #9,1714,-0.0018808498325041,0.0370670259153751,0.0161659326915588,-0.0389478757478793,-0.018046782524063,False,False,False,,6,2,5537
d=6 s=2,Random 50% #10,1714,0.0032849222618878,0.0033344542904631,-0.0115368831770254,-4.95320285752443e-05,0.0148218054389132,True,True,True,,6,2,5537
d=6 s=2,Random 50% #11,1714,0.0064028840624585,0.0315468932430551,-0.0110772098323528,-0.0251440091805966,0.0174800938948113,True,True,True,,6,2,5537
d=6 s=2,Random 50% #12,1714,-0.0033234372422892,0.0346714415861666,0.041375352564369,-0.0379948788284559,-0.0446987898066583,False,False,False,,6,2,5537
d=6 s=2,Random 50% #13,1714,0.0032517955657333,0.0372073565539256,-0.0201537625354192,-0.0339555609881922,0.0234055581011525,True,True,True,,6,2,5537
d=6 s=2,Random 50% #14,1714,0.0062157191184681,0.0183198473910531,0.0089721551376547,-0.0121041282725849,-0.0027564360191865,False,False,False,,6,2,5537
d=6 s=2,Random 50% #15,1714,0.0026854501430772,0.0326319688508544,-0.0045442389029026,-0.0299465187077771,0.0072296890459798,True,True,True,,6,2,5537
d=6 s=2,Random 50% #16,1714,0.0188052608311229,0.0231403477977411,0.0373867001615442,-0.0043350869666181,-0.0185814393304213,False,False,False,,6,2,5537
d=6 s=2,Random 50% #17,1714,0.0073507410721795,0.0394536215064518,0.0336517379146422,-0.0321028804342722,-0.0263009968424627,False,False,False,,6,2,5537
d=6 s=2,Random 50% #18,1714,0.0251803786741562,0.0266411543685497,-0.0108761666600271,-0.0014607756943935,0.0360565453341833,True,True,True,,6,2,5537
d=6 s=2,Random 50% #19,1714,0.0087463233253787,-0.0264016268457138,-0.0073609773912524,0.0351479501710926,0.0161073007166312,False,False,False,,6,2,5537
d=6 s=2,Random 50% #20,1714,0.0239488541873964,0.0413789604650308,0.0524519421389392,-0.0174301062776344,-0.0285030879515428,False,False,False,,6,2,5537
d=6 s=2,Random 50% #21,1714,0.0016605879752431,0.0366891043643707,0.0242851003840959,-0.0350285163891276,-0.0226245124088528,False,False,False,,6,2,5537
d=6 s=2,Random 50% #22,1714,0.0178287222426975,0.03759671599083,0.0196056554499705,-0.0197679937481325,-0.0017769332072729,False,False,False,,6,2,5537
d=6 s=2,Random 50% #23,1714,-0.0051929851771431,0.0171684340683937,0.0220023357509631,-0.0223614192455368,-0.0271953209281062,False,False,False,,6,2,5537
d=6 s=2,Random 50% #24,1714,0.0201698382197979,0.0525585226828356,0.0415006805672853,-0.0323886844630377,-0.0213308423474873,False,False,False,,6,2,5537
d=6 s=2,Random 50% #25,1714,0.0024135223603308,0.0387946177176271,0.0080181680648936,-0.0363810953572962,-0.0056046457045628,False,False,False,,6,2,5537
d=6 s=2,Random 50% #26,1714,-0.0063986093578627,0.0610720801438356,0.0135461465807708,-0.0674706895016983,-0.0199447559386335,False,False,False,,6,2,5537
d=6 s=2,Random 50% #27,1714,-0.0048317683881064,0.0232272415859844,0.1256196001222649,-0.0280590099740909,-0.1304513685103713,False,False,False,,6,2,5537
d=6 s=2,Random 50% #28,1714,0.0098094573797898,0.0952858289860223,0.0142419258821324,-0.0854763716062324,-0.0044324685023426,False,False,False,,6,2,5537
d=6 s=2,Random 50% #29,1714,0.0125552608311229,0.0306643523950105,0.0513600197545871,-0.0181090915638876,-0.0388047589234642,False,False,False,,6,2,5537
d=6 s=2,Random 50% #30,1714,0.0022139615866539,0.0684630348603652,0.0439618751225013,-0.0662490732737113,-0.0417479135358473,False,False,False,,6,2,5537
d=6 s=2,Random 50% #31,1714,0.0081502190717898,0.0317872915555318,0.0041209571883781,-0.023637072483742,0.0040292618834116,False,True,True,,6,2,5537
d=6 s=2,Random 50% #32,1714,-0.0092920029904661,-0.0634727447152883,-0.017441719598558,0.0541807417248221,0.0081497166080918,False,False,False,,6,2,5537
d=6 s=2,Random 50% #33,1714,-0.002514181228832,0.0269111301572848,-0.0077816762508112,-0.0294253113861168,0.0052674950219792,True,True,True,,6,2,5537
d=6 s=2,Random 50% #34,1714,0.0070180513371488,0.0198141592707067,0.0059933277197151,-0.0127961079335578,0.0010247236174337,False,True,True,,6,2,5537
d=6 s=2,Random 50% #35,1714,0.0093248828878478,0.0639054081265781,-0.0288326910111022,-0.0545805252387302,0.0381575738989501,True,True,True,,6,2,5537
d=6 s=2,Random 50% #36,1714,0.016912667846362,0.0353604913738867,-0.0099653750944634,-0.0184478235275247,0.0268780429408255,True,True,True,,6,2,5537
d=6 s=2,Random 50% #37,1714,0.0036653828805384,0.0223481828617018,-0.0341613912287294,-0.0186827999811633,0.0378267741092679,True,True,True,,6,2,5537
d=6 s=2,Random 50% #38,1714,0.0021576191788371,0.0311659924876035,-0.0306299237277635,-0.0290083733087663,0.0327875429066006,True,True,True,,6,2,5537
d=6 s=2,Random 50% #39,1714,0.0170086158804934,0.0467210834273385,-0.016433717539098,-0.0297124675468451,0.0334423334195914,True,True,True,,6,2,5537
d=6 s=2,Random 50% #40,1714,0.018520937100027,0.0263782924226911,0.0044349554968638,-0.007857355322664,0.0140859816031632,False,True,True,,6,2,5537
d=6 s=2,Random 50% #41,1714,0.0027199322354597,0.0137829912765511,-0.0142124621297275,-0.0110630590410913,0.0169323943651872,True,True,True,,6,2,5537
d=6 s=2,Random 50% #42,1714,0.0178900300253214,0.0001842595076134,0.0015403584794282,0.0177057705177079,0.0163496715458931,False,False,False,,6,2,5537
d=6 s=2,Random 50% #43,1714,0.0169958506224066,-0.0164074550338852,-0.0355403744873413,0.0334033056562919,0.0525362251097479,False,False,False,,6,2,5537
d=6 s=2,Random 50% #44,1714,-0.0080414937759336,0.0525859907513641,-0.0172549543433936,-0.0606274845272977,0.00921346056746,True,True,True,,6,2,5537
d=6 s=2,Random 50% #45,1714,-0.0006684003732017,0.0151254771122171,0.0013786679857772,-0.0157938774854188,-0.0020470683589789,False,False,False,,6,2,5537
d=6 s=2,Random 50% #46,1714,-0.0127567411871579,-0.0004776035396631,0.0296640105664666,-0.0122791376474948,-0.0424207517536246,True,False,True,,6,2,5537
d=6 s=2,Random 50% #47,1714,-0.0023071888899981,-0.0066453869768368,0.1065401427324422,0.0043381980868387,-0.1088473316224403,True,True,True,,6,2,5537
d=6 s=2,Random 50% #48,1714,0.0007707867678387,0.0185561418497198,0.0315712378243682,-0.0177853550818811,-0.0308004510565294,False,False,False,,6,2,5537
d=6 s=2,Random 50% #49,1714,-0.0052585890287469,0.0354324056914135,0.0325655223050624,-0.0406909947201604,-0.0378241113338093,False,False,False,,6,2,5537
d=6 s=2,Random 50% #50,1714,-0.009935439192208,0.0047987481030046,0.036291074489629,-0.0147341872952126,-0.046226513681837,False,False,False,,6,2,5537
d=6 s=2,Random 30% #1,1028,0.0177032019704433,0.0531328039512203,0.0285550400719862,-0.0354296019807769,-0.0108518381015428,False,False,False,,6,2,5537
d=6 s=2,Random 30% #2,1028,-0.0188812287552644,0.0056244366476965,0.0195599231858198,-0.024505665402961,-0.0384411519410843,False,False,False,,6,2,5537
d=6 s=2,Random 30% #3,1028,-0.0136963318843895,0.0017752843204457,-0.0299899989454741,-0.0154716162048353,0.0162936670610845,True,True,True,,6,2,5537
d=6 s=2,Random 30% #4,1028,0.012612065619632,0.0558370068812517,-0.0042639387923158,-0.0432249412616196,0.0168760044119478,True,True,True,,6,2,5537
d=6 s=2,Random 30% #5,1028,0.012955140579904,0.06044574652575,0.0627263894954636,-0.0474906059458459,-0.0497712489155595,False,False,False,,6,2,5537
d=6 s=2,Random 30% #6,1028,0.011061887501678,0.0289979929251991,0.0098466666864922,-0.017936105423521,0.0012152208151858,False,True,True,,6,2,5537
d=6 s=2,Random 30% #7,1028,-0.0019795447047178,0.0187516432964971,0.0108842188351913,-0.020731188001215,-0.0128637635399092,False,False,False,,6,2,5537
d=6 s=2,Random 30% #8,1028,-0.0013757582957458,0.027486941963894,0.0090036348054235,-0.0288627002596399,-0.0103793931011693,False,False,False,,6,2,5537
d=6 s=2,Random 30% #9,1028,0.0167924069116573,0.0631616940761306,0.0233787789012109,-0.0463692871644733,-0.0065863719895535,False,False,False,,6,2,5537
d=6 s=2,Random 30% #10,1028,0.0218614718614718,0.0281650495880651,3.687626229008367e-05,-0.0063035777265932,0.0218245955991817,False,True,True,,6,2,5537
