setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,arch,n_params
16-8,SAPS quartile 2,660,0.0015384615384615,0.022654069034832,-0.0061230318483248,-0.0211156074963704,0.0076614933867864,True,True,True,,16-8,257
16-8,SAPS quartile 3,798,-0.0389986891196934,0.0198075981196579,0.019915150941723,-0.0588062872393514,-0.0589138400614164,False,False,False,,16-8,257
16-8,HR > 100,945,-0.0351262896411669,0.001949219097053,0.0057464058099936,-0.03707550873822,-0.0408726954511606,False,False,False,,16-8,257
16-8,MAP < 65,697,-0.0279136809159047,0.0168936574021941,0.0134245993212634,-0.0448073383180989,-0.0413382802371682,False,False,False,,16-8,257
16-8,Temp > 38C,267,-0.0430204913392958,0.0532782812705047,0.0114967629520419,-0.0962987726098005,-0.0545172542913377,False,False,False,,16-8,257
16-8,Urine > 1000,210,0.0458952811893988,0.0719047423712159,-0.0286437320215814,-0.026009461181817,0.0745390132109802,True,True,True,,16-8,257
16-8,Random 50% #1,1714,0.0148182289884191,0.0228293884434809,0.0106181044270683,-0.0080111594550617,0.0042001245613508,False,True,True,,16-8,257
16-8,Random 50% #2,1714,0.0038708396744524,0.0338421950326128,0.0094936014718697,-0.0299713553581604,-0.0056227617974172,False,False,False,,16-8,257
16-8,Random 50% #3,1714,0.0221853388658367,0.0314438830133096,0.0146712823898678,-0.0092585441474728,0.0075140564759689,False,True,True,,16-8,257
16-8,Random 50% #4,1714,0.0209444740819774,0.0209370688369049,0.0214758945118208,7.405245072450439e-06,-0.0005314204298433,False,True,True,,16-8,257
16-8,Random 50% #5,1714,0.025145147627017,0.0265234459042129,0.0281403043761152,-0.0013782982771959,-0.0029951567490981,False,False,False,,16-8,257
16-8,Random 50% #6,1714,-0.0032358828377694,0.0152896010065005,0.0129699274729768,-0.01852548384427,-0.0162058103107463,False,False,False,,16-8,257
16-8,Random 50% #7,1714,0.0203886964648963,0.0444172139349549,0.0260194782792809,-0.0240285174700585,-0.0056307818143846,False,False,False,,16-8,257
16-8,Random 50% #8,1714,-0.0080211409064465,0.0288441141591786,0.0313408521049863,-0.0368652550656251,-0.0393619930114328,False,False,False,,16-8,257
16-8,Random 50% #9,1714,-0.0018808498325041,0.0162712263854112,0.0228112336890589,-0.0181520762179154,-0.0246920835215631,False,False,False,,16-8,257
16-8,Random 50% #10,1714,0.0032849222618878,0.0042476204216657,0.0296093514566525,-0.0009626981597778,-0.0263244291947646,False,False,False,,16-8,257
16-8,Random 50% #11,1714,0.0064028840624585,0.0309530708911199,0.0217066817258508,-0.0245501868286613,-0.0153037976633923,False,False,False,,16-8,257
16-8,Random 50% #12,1714,-0.0033234372422892,0.0345516630253435,0.0137832103163587,-0.0378751002676328,-0.017106647558648,False,False,False,,16-8,257
16-8,Random 50% #13,1714,0.0032517955657333,0.0089314716555978,0.0294764173902499,-0.0056796760898645,-0.0262246218245166,False,False,False,,16-8,257
16-8,Random 50% #14,1714,0.0062157191184681,0.0271290758064599,0.0101274703413646,-0.0209133566879918,-0.0039117512228964,False,False,False,,16-8,257
16-8,Random 50% #15,1714,0.0026854501430772,0.0250287967161357,0.0211248421035962,-0.0223433465730585,-0.0184393919605189,False,False,False,,16-8,257
16-8,Random 50% #16,1714,0.0188052608311229,0.0430185095897531,0.0173401292177206,-0.0242132487586302,0.0014651316134022,False,True,True,,16-8,257
16-8,Random 50% #17,1714,0.0073507410721795,0.021366794252048,0.0284346490790634,-0.0140160531798684,-0.0210839080068838,False,False,False,,16-8,257
16-8,Random 50% #18,1714,0.0251803786741562,0.0503243628029967,0.0379566575877635,-0.0251439841288405,-0.0127762789136073,False,False,False,,16-8,257
16-8,Random 50% #19,1714,0.0087463233253787,0.0095632698076326,0.0225028343701964,-0.0008169464822538,-0.0137565110448176,False,False,False,,16-8,257
16-8,Random 50% #20,1714,0.0239488541873964,0.026815407382631,0.0275145022794337,-0.0028665531952346,-0.0035656480920373,False,False,False,,16-8,257
16-8,Random 50% #21,1714,0.0016605879752431,0.0204050920110318,0.0272335978512723,-0.0187445040357886,-0.0255730098760292,False,False,False,,16-8,257
16-8,Random 50% #22,1714,0.0178287222426975,0.0221248087564923,0.0185411882529743,-0.0042960865137948,-0.0007124660102767,False,False,False,,16-8,257
16-8,Random 50% #23,1714,-0.0051929851771431,0.0339779031890192,0.0200328423830303,-0.0391708883661623,-0.0252258275601734,False,False,False,,16-8,257
16-8,Random 50% #24,1714,0.0201698382197979,0.0161198732701272,0.0259950842961897,0.0040499649496707,-0.0058252460763917,False,True,True,,16-8,257
16-8,Random 50% #25,1714,0.0024135223603308,0.0261006980338304,0.0113943750044431,-0.0236871756734996,-0.0089808526441122,False,False,False,,16-8,257
16-8,Random 50% #26,1714,-0.0063986093578627,0.0245969947251025,0.0231786087123341,-0.0309956040829652,-0.0295772180701968,False,False,False,,16-8,257
16-8,Random 50% #27,1714,-0.0048317683881064,0.0299859153649213,0.0029795917514114,-0.0348176837530277,-0.0078113601395178,False,False,False,,16-8,257
16-8,Random 50% #28,1714,0.0098094573797898,0.0140670905045361,0.0302088317717631,-0.0042576331247463,-0.0203993743919732,False,False,False,,16-8,257
16-8,Random 50% #29,1714,0.0125552608311229,0.0223025741743479,0.0148110002315243,-0.009747313343225,-0.0022557394004014,False,False,False,,16-8,257
16-8,Random 50% #30,1714,0.0022139615866539,0.0273268789705052,0.0146560921062092,-0.0251129173838513,-0.0124421305195552,False,False,False,,16-8,257
16-8,Random 50% #31,1714,0.0081502190717898,0.0330310235655307,0.0236475830638437,-0.0248808044937409,-0.0154973639920539,False,False,False,,16-8,257
16-8,Random 50% #32,1714,-0.0092920029904661,0.0142171488352479,0.0205654083544137,-0.0235091518257141,-0.0298574113448799,False,False,False,,16-8,257
16-8,Random 50% #33,1714,-0.002514181228832,0.0160496803477754,0.0263847140210328,-0.0185638615766074,-0.0288988952498648,False,False,False,,16-8,257
16-8,Random 50% #34,1714,0.0070180513371488,0.0249419567966503,0.0131177899946786,-0.0179239054595014,-0.0060997386575298,False,False,False,,16-8,257
16-8,Random 50% #35,1714,0.0093248828878478,0.0353945187056466,0.0486862334936435,-0.0260696358177987,-0.0393613506057957,False,False,False,,16-8,257
16-8,Random 50% #36,1714,0.016912667846362,0.0247359353711587,0.0265549249124628,-0.0078232675247967,-0.0096422570661008,False,False,False,,16-8,257
16-8,Random 50% #37,1714,0.0036653828805384,0.0068901575992942,0.0311100858431204,-0.0032247747187557,-0.0274447029625819,False,False,False,,16-8,257
16-8,Random 50% #38,1714,0.0021576191788371,0.0128456800742526,0.013855379582831,-0.0106880608954155,-0.0116977604039939,False,False,False,,16-8,257
16-8,Random 50% #39,1714,0.0170086158804934,0.0213572880050832,0.0286356974851077,-0.0043486721245898,-0.0116270816046143,False,False,False,,16-8,257
16-8,Random 50% #40,1714,0.018520937100027,0.0242557464792578,0.0264780973984969,-0.0057348093792307,-0.0079571602984698,False,False,False,,16-8,257
16-8,Random 50% #41,1714,0.0027199322354597,0.0006278979589953,0.0050536004740884,0.0020920342764644,-0.0023336682386286,False,True,True,,16-8,257
16-8,Random 50% #42,1714,0.0178900300253214,0.0379457223046433,0.0135656292883018,-0.0200556922793219,0.0043244007370195,False,True,True,,16-8,257
16-8,Random 50% #43,1714,0.0169958506224066,0.0258317033765284,0.0304400623410866,-0.0088358527541217,-0.01344421171868,False,False,False,,16-8,257
16-8,Random 50% #44,1714,-0.0080414937759336,0.0247921535709038,0.0210102534444012,-0.0328336473468374,-0.0290517472203348,False,False,False,,16-8,257
16-8,Random 50% #45,1714,-0.0006684003732017,0.0351669408230631,0.0135737152296283,-0.0358353411962648,-0.01424211560283,False,False,False,,16-8,257
16-8,Random 50% #46,1714,-0.0127567411871579,0.0198308816207792,0.0212345325105832,-0.0325876228079371,-0.0339912736977411,False,False,False,,16-8,257
16-8,Random 50% #47,1714,-0.0023071888899981,0.0339828045232001,0.0404276244806709,-0.0362899934131982,-0.042734813370669,False,False,False,,16-8,257
16-8,Random 50% #48,1714,0.0007707867678387,0.0359737468799038,0.0247920371840574,-0.0352029601120651,-0.0240212504162186,False,False,False,,16-8,257
16-8,Random 50% #49,1714,-0.0052585890287469,0.0050313237323699,0.0260858157327828,-0.0102899127611169,-0.0313444047615298,False,False,False,,16-8,257
16-8,Random 50% #50,1714,-0.009935439192208,0.0222035759804537,0.0062170084182323,-0.0321390151726617,-0.0161524476104403,False,False,False,,16-8,257
16-8,Random 30% #1,1028,0.0177032019704433,0.028003889683321,0.0340419745483028,-0.0103006877128776,-0.0163387725778594,False,False,False,,16-8,257
16-8,Random 30% #2,1028,-0.0188812287552644,0.0117256770412954,0.0219301361178887,-0.0306069057965599,-0.0408113648731531,False,False,False,,16-8,257
16-8,Random 30% #3,1028,-0.0136963318843895,0.0123179119946114,0.0087995913381636,-0.0260142438790009,-0.0224959232225531,False,False,False,,16-8,257
16-8,Random 30% #4,1028,0.012612065619632,0.0191899609973196,0.0064622890716249,-0.0065778953776875,0.0061497765480071,False,True,True,,16-8,257
16-8,Random 30% #5,1028,0.012955140579904,0.0545486233870762,0.0412577097370983,-0.0415934828071721,-0.0283025691571942,False,False,False,,16-8,257
16-8,Random 30% #6,1028,0.011061887501678,0.0141159744809079,0.0221151863143307,-0.0030540869792298,-0.0110532988126527,False,False,False,,16-8,257
16-8,Random 30% #7,1028,-0.0019795447047178,0.0109648175571287,0.0277679859598037,-0.0129443622618466,-0.0297475306645216,False,False,False,,16-8,257
16-8,Random 30% #8,1028,-0.0013757582957458,0.0492285431911346,0.0425419746084616,-0.0506043014868805,-0.0439177329042074,False,False,False,,16-8,257
16-8,Random 30% #9,1028,0.0167924069116573,0.0127847857644638,-0.0023569778396647,0.0040076211471934,0.0191493847513221,True,False,True,,16-8,257
16-8,Random 30% #10,1028,0.0218614718614718,0.0159015365192653,-0.0071870091563946,0.0059599353422064,0.0290484810178664,True,False,True,,16-8,257
16-8,Random 30% #11,1028,0.0036992125742528,0.0295912507892643,0.0177194165043813,-0.0258920382150114,-0.0140202039301284,False,False,False,,16-8,257
16-8,Random 30% #12,1028,-0.0176439165409753,0.0278789537973733,-0.0098018248515359,-0.0455228703383486,-0.0078420916894394,True,False,True,,16-8,257
16-8,Random 30% #13,1028,0.0061871080085679,0.0439088968612902,0.0142011472272473,-0.0377217888527222,-0.0080140392186794,False,False,False,,16-8,257
16-8,Random 30% #14,1028,-0.0024039572835282,0.0335165756205021,0.0169823668957908,-0.0359205329040304,-0.0193863241793191,False,False,False,,16-8,257
16-8,Random 30% #15,1028,-0.0014797507788162,0.0312100068249578,0.0160278211221963,-0.032689757603774,-0.0175075719010125,False,False,False,,16-8,257
16-8,Random 30% #16,1028,0.006823838043474,0.0426044044808295,0.0073187802145673,-0.0357805664373554,-0.0004949421710933,False,False,False,,16-8,257
16-8,Random 30% #17,1028,0.0030261642698374,0.0286408077587817,-0.0006406929645237,-0.0256146434889442,0.0036668572343612,True,True,True,,16-8,257
16-8,Random 30% #18,1028,0.008237689744539,0.0499567494782247,0.0060591041279297,-0.0417190597336857,0.0021785856166092,False,True,True,,16-8,257
16-8,Random 30% #19,1028,0.0066883064376393,0.0057025788191381,0.0117069002291626,0.0009857276185012,-0.0050185937915233,False,True,True,,16-8,257
16-8,Random 30% #20,1028,-0.0099963316214233,0.0392111458887896,0.0288186893384111,-0.049207477510213,-0.0388150209598345,False,False,False,,16-8,257
16-8,Random 30% #21,1028,0.002277451699682,0.0181738071393269,-0.0061206211438991,-0.0158963554396448,0.0083980728435812,True,True,True,,16-8,257
16-8,Random 30% #22,1028,0.0271739130434782,0.037661809333239,0.0102075775573932,-0.0104878962897607,0.016966335486085,False,True,True,,16-8,257
16-8,Random 30% #23,1028,0.0053719593676173,0.0450288992772403,0.0335327007974805,-0.0396569399096229,-0.0281607414298631,False,False,False,,16-8,257
16-8,Random 30% #24,1028,0.0374355138753044,0.0270044100415901,0.0193375904778116,0.0104311038337142,0.0180979233974927,False,False,False,,16-8,257
16-8,Random 30% #25,1028,0.0207335170659317,0.0160184110640268,0.0086565071123566,0.0047151060019048,0.012077009953575,False,False,False,,16-8,257
16-8,Random 30% #26,1028,0.000322640117994,0.0362269851912354,-0.0021654320725632,-0.0359043450732413,0.0024880721905573,True,True,True,,16-8,257
16-8,Random 30% #27,1028,-0.0133699862551543,0.020580520807764,0.0400984977513518,-0.0339505070629183,-0.0534684840065061,False,False,False,,16-8,257
16-8,Random 30% #28,1028,0.0048546691403834,0.0565680106613075,-0.0038683775058369,-0.0517133415209241,0.0087230466462203,True,True,True,,16-8,257
16-8,Random 30% #29,1028,0.0132264436461088,0.0249114877144989,0.0264049276266893,-0.01168504406839,-0.0131784839805804,False,False,False,,16-8,257
16-8,Random 30% #30,1028,0.0073191060456281,0.0294286605154136,0.0045136030035293,-0.0221095544697855,0.0028055030420987,False,True,True,,16-8,257
16-8,Random 30% #31,1028,0.0186572318838355,0.0349589782199607,0.0143597895947498,-0.0163017463361252,0.0042974422890857,False,True,True,,16-8,257
16-8,Random 30% #32,1028,0.0146773132638857,0.0577791488148236,0.0055796694990972,-0.0431018355509378,0.0090976437647884,False,True,True,,16-8,257
16-8,Random 30% #33,1028,0.0107989019115876,0.0197845297133163,0.0209572739873513,-0.0089856278017287,-0.0101583720757636,False,False,False,,16-8,257
16-8,Random 30% #34,1028,0.0036708111308466,0.0250108989264345,0.0034934724113548,-0.0213400877955879,0.0001773387194917,False,True,True,,16-8,257
16-8,Random 30% #35,1028,-0.0021279853031231,0.029803991841879,0.0093974156529028,-0.0319319771450021,-0.0115254009560259,False,False,False,,16-8,257
16-8,Random 30% #36,1028,-0.0048226599270606,0.027838590510223,-0.0109760504632704,-0.0326612504372836,0.0061533905362098,True,True,True,,16-8,257
16-8,Random 30% #37,1028,-0.0037446257685728,0.0189958393744839,0.0238773891060065,-0.0227404651430567,-0.0276220148745794,False,False,False,,16-8,257
16-8,Random 30% #38,1028,0.0108722741433021,0.009825175411506,0.0364585254299347,0.0010470987317961,-0.0255862512866326,False,True,True,,16-8,257
16-8,Random 30% #39,1028,0.0380230468256006,0.0114925966318144,0.0011188556835026,0.0265304501937861,0.0369041911420979,False,False,False,,16-8,257
16-8,Random 30% #40,1028,-0.0156995008383602,0.0395685787940658,0.0212338732839444,-0.0552680796324261,-0.0369333741223047,False,False,False,,16-8,257
16-8,Random 30% #41,1028,0.0003191021554961,0.0415833202443765,0.0107251694176812,-0.0412642180888804,-0.010406067262185,False,False,False,,16-8,257
16-8,Random 30% #42,1028,0.0039796984507742,0.0139000919880491,0.0045173881463824,-0.0099203935372749,-0.0005376896956082,False,False,False,,16-8,257
16-8,Random 30% #43,1028,0.0320665445665445,0.0363893371251876,0.0090216057142044,-0.004322792558643,0.0230449388523401,False,True,True,,16-8,257
16-8,Random 30% #44,1028,0.014617494198646,0.0268266373902666,0.0370078563327088,-0.0122091431916206,-0.0223903621340628,False,False,False,,16-8,257
16-8,Random 30% #45,1028,-0.010677190889205,0.0157881685668272,0.0002113072878338,-0.0264653594560322,-0.0108884981770389,False,False,False,,16-8,257
16-8,Random 30% #46,1028,-0.0211341559464426,0.0172664526899306,0.0036600583875058,-0.0384006086363733,-0.0247942143339484,False,False,False,,16-8,257
16-8,Random 30% #47,1028,0.0021068472535741,0.0478235683660647,0.0155608873202424,-0.0457167211124905,-0.0134540400666683,False,False,False,,16-8,257
16-8,Random 30% #48,1028,0.0099373113536103,0.0336723213416926,0.0244003077646723,-0.0237350099880822,-0.0144629964110619,False,False,False,,16-8,257
16-8,Random 30% #49,1028,-0.0033935788911766,0.0018930897705298,0.0148334467543449,-0.0052866686617065,-0.0182270256455216,False,False,False,,16-8,257
16-8,Random 30% #50,1028,-0.0149638584774062,0.0136323542885701,0.0196735329853314,-0.0285962127659763,-0.0346373914627377,False,False,False,,16-8,257
32-16,All Patients,3429,0.0078818040435458,0.0210040211171337,0.0184836096622762,-0.0131222170735878,-0.0106018056187303,False,False,False,,32-16,769
32-16,ICUType 1.0,490,0.0294939989088925,0.0110377681252692,-0.0057746514659922,0.0184562307836233,0.0352686503748847,True,False,True,,32-16,769
32-16,ICUType 2.0,643,-0.000975689080413,0.006127372217203,0.0016880707979633,-0.007103061297616,-0.0026637598783764,False,False,False,,32-16,769
32-16,ICUType 3.0,1357,-0.0217764843549488,0.0189541061252415,0.0163467391709383,-0.0407305904801903,-0.0381232235258872,False,False,False,,32-16,769
32-16,ICUType 4.0,939,0.0202084035501629,0.0406151064508521,0.0262327559581189,-0.0204067029006892,-0.006024352407956,False,False,False,,32-16,769
32-16,Age decile 0,374,0.046026807780653,0.0410934955210469,-0.0090418610318725,0.0049333122596061,0.0550686688125256,True,False,True,,32-16,769
32-16,Age decile 1,344,0.0273634472301562,0.0678758587811226,-0.0147398942430493,-0.0405124115509664,0.0421033414732055,True,True,True,,32-16,769
32-16,Age decile 2,347,0.0042864169770219,0.0105203445533505,0.049233736366334,-0.0062339275763285,-0.044947319389312,False,False,False,,32-16,769
32-16,Age decile 3,325,0.0096292729898892,0.0556224113278911,0.0576492918078227,-0.0459931383380019,-0.0480200188179335,False,False,False,,32-16,769
32-16,Age decile 4,372,-0.0152359717577108,0.0571798411903852,-0.0162207603567739,-0.0724158129480961,0.000984788599063,True,True,True,,32-16,769
32-16,Age decile 5,344,-0.0250497851378262,0.0167845330789927,-0.0151103100656952,-0.041834318216819,-0.009939475072131,True,False,True,,32-16,769
32-16,Age decile 6,397,-0.0004719207173194,0.0456434094849245,-0.0582815890328085,-0.046115330202244,0.057809668315489,True,True,True,,32-16,769
32-16,Age decile 7,247,0.0173747705218987,0.0687654702527168,-0.0071741742346778,-0.051390699730818,0.0245489447565766,True,True,True,,32-16,769
32-16,Age decile 8,354,-0.0216450216450216,0.0606486539064128,-0.0171066949555749,-0.0822936755514345,-0.0045383266894467,True,False,True,,32-16,769
32-16,Age decile 9,325,-0.0771864301276066,0.0520437982871588,0.0051250364112422,-0.1292302284147654,-0.0823114665388489,False,False,False,,32-16,769
32-16,HR quartile 0,877,0.0371049136786188,0.0729782875644402,0.0287406662215932,-0.0358733738858213,0.0083642474570256,False,True,True,,32-16,769
32-16,HR quartile 1,917,-0.0169849537037037,-0.0088987173685911,0.0064080358632468,-0.0080862363351125,-0.0233929895669505,True,False,True,,32-16,769
32-16,HR quartile 2,816,0.034861311019492,0.0533135729114997,0.0014646211684656,-0.0184522618920076,0.0333966898510264,False,True,True,,32-16,769
32-16,HR quartile 3,819,-0.0232600311906863,0.0457002106970122,0.0194056379009067,-0.0689602418876985,-0.0426656690915931,False,False,False,,32-16,769
32-16,MAP quartile 0,877,-0.0141240285818599,0.0262964434717687,-0.0244184434782576,-0.0404204720536286,0.0102944148963977,True,True,True,,32-16,769
32-16,MAP quartile 1,840,0.02392179413456,0.0402318505222032,-0.0037406461661043,-0.0163100563876431,0.0276624403006644,True,True,True,,32-16,769
32-16,MAP quartile 2,866,0.0104058609958506,0.037931456789665,-0.0208233236490149,-0.0275255957938144,0.0312291846448655,True,True,True,,32-16,769
32-16,MAP quartile 3,846,0.0090927756430939,0.0579245385655139,0.0198296079323068,-0.04883176292242,-0.0107368322892129,False,False,False,,32-16,769
32-16,Temp quartile 0,902,0.0068727157158747,-0.0156291038358484,0.0231484994138496,0.0225018195517232,-0.0162757836979749,True,True,True,,32-16,769
32-16,Temp quartile 1,864,0.0305627470437901,0.0622914418745491,-0.0116062553779547,-0.0317286948307589,0.0421690024217448,True,True,True,,32-16,769
32-16,Temp quartile 2,838,-0.0036346905912123,0.0377191238735454,0.0212434213946679,-0.0413538144647578,-0.0248781119858802,False,False,False,,32-16,769
32-16,Temp quartile 3,825,-0.0023612750885478,0.0313984919489201,-0.0019312837858236,-0.0337597670374679,-0.0004299913027241,True,False,True,,32-16,769
32-16,Urine quartile 0,859,-0.0313289760348584,0.0309009218354429,0.0070562110249098,-0.0622298978703013,-0.0383851870597682,False,False,False,,32-16,769
32-16,Urine quartile 1,913,-0.0210526315789473,0.0250525221713674,-0.054724333241504,-0.0461051537503147,0.0336717016625566,True,True,True,,32-16,769
32-16,Urine quartile 2,802,0.0149901230333403,0.0438185891316246,0.0063865940311164,-0.0288284660982843,0.0086035290022239,False,True,True,,32-16,769
32-16,Urine quartile 3,855,0.0601118199903958,0.0454141257713275,-0.0172260655959817,0.0146976942190682,0.0773378855863775,True,False,True,,32-16,769
32-16,SAPS quartile 0,1025,0.0026756349262149,0.0339572050159463,-0.0020014334218071,-0.0312815700897313,0.0046770683480221,True,True,True,,32-16,769
32-16,SAPS quartile 1,946,0.0452124666297511,0.0423554006878102,0.0044787292944819,0.0028570659419409,0.0407337373352692,False,False,False,,32-16,769
32-16,SAPS quartile 2,660,0.0015384615384615,0.0351852751109901,0.0080901501553414,-0.0336468135725286,-0.0065516886168798,False,False,False,,32-16,769
32-16,SAPS quartile 3,798,-0.0389986891196934,0.0203784005125433,0.0359692523575602,-0.0593770896322368,-0.0749679414772537,False,False,False,,32-16,769
32-16,HR > 100,945,-0.0351262896411669,0.0255651425285675,0.012764236724634,-0.0606914321697345,-0.047890526365801,False,False,False,,32-16,769
32-16,MAP < 65,697,-0.0279136809159047,0.0291328982376725,-0.0062692248065197,-0.0570465791535773,-0.021644456109385,True,False,True,,32-16,769
32-16,Temp > 38C,267,-0.0430204913392958,0.0063641135305903,0.015867762507261,-0.0493846048698861,-0.0588882538465568,False,False,False,,32-16,769
32-16,Urine > 1000,210,0.0458952811893988,0.078938058677656,-0.0338485733718196,-0.0330427774882572,0.0797438545612185,True,True,True,,32-16,769
32-16,Random 50% #1,1714,0.0148182289884191,0.022310355108816,0.0006577272607566,-0.0074921261203968,0.0141605017276625,False,True,True,,32-16,769
32-16,Random 50% #2,1714,0.0038708396744524,0.0345677055857529,-0.0129902361224251,-0.0306968659113004,0.0168610757968775,True,True,True,,32-16,769
32-16,Random 50% #3,1714,0.0221853388658367,0.0285800691015079,0.0165834495356102,-0.0063947302356711,0.0056018893302265,False,True,True,,32-16,769
32-16,Random 50% #4,1714,0.0209444740819774,0.0277397173481434,0.0217365912041402,-0.006795243266166,-0.0007921171221628,False,False,False,,32-16,769
32-16,Random 50% #5,1714,0.025145147627017,0.0122325866213802,0.0108425388220606,0.0129125610056368,0.0143026088049564,False,False,False,,32-16,769
32-16,Random 50% #6,1714,-0.0032358828377694,0.047437823472569,0.0080349312834749,-0.0506737063103385,-0.0112708141212443,False,False,False,,32-16,769
32-16,Random 50% #7,1714,0.0203886964648963,0.0301501424010378,0.0188600200633058,-0.0097614459361415,0.0015286764015905,False,True,True,,32-16,769
32-16,Random 50% #8,1714,-0.0080211409064465,0.0303598687274877,0.0089434939550278,-0.0383810096339343,-0.0169646348614743,False,False,False,,32-16,769
32-16,Random 50% #9,1714,-0.0018808498325041,0.0413526553727343,0.0479145338862238,-0.0432335052052385,-0.0497953837187279,False,False,False,,32-16,769
32-16,Random 50% #10,1714,0.0032849222618878,0.0417285638124429,0.0197893041959476,-0.038443641550555,-0.0165043819340597,False,False,False,,32-16,769
32-16,Random 50% #11,1714,0.0064028840624585,0.0386914592450341,0.0260590840247056,-0.0322885751825755,-0.0196561999622471,False,False,False,,32-16,769
32-16,Random 50% #12,1714,-0.0033234372422892,0.0305271596507588,0.0063983707106788,-0.0338505968930481,-0.0097218079529681,False,False,False,,32-16,769
32-16,Random 50% #13,1714,0.0032517955657333,0.0223782591427339,0.0081554030966623,-0.0191264635770006,-0.004903607530929,False,False,False,,32-16,769
32-16,Random 50% #14,1714,0.0062157191184681,0.027806150839758,-0.000389401088466,-0.0215904317212898,0.0066051202069342,True,True,True,,32-16,769
32-16,Random 50% #15,1714,0.0026854501430772,0.0315178217108331,0.006844628812002,-0.0288323715677558,-0.0041591786689248,False,False,False,,32-16,769
32-16,Random 50% #16,1714,0.0188052608311229,0.0497194215355987,0.0126288032523587,-0.0309141607044758,0.0061764575787641,False,True,True,,32-16,769
32-16,Random 50% #17,1714,0.0073507410721795,-0.002310080159276,0.037875973049479,0.0096608212314556,-0.0305252319772994,True,True,True,,32-16,769
32-16,Random 50% #18,1714,0.0251803786741562,0.0373977705547317,0.0382033253595035,-0.0122173918805755,-0.0130229466853473,False,False,False,,32-16,769
32-16,Random 50% #19,1714,0.0087463233253787,0.0185533630399619,0.0003939125057711,-0.0098070397145831,0.0083524108196076,False,True,True,,32-16,769
32-16,Random 50% #20,1714,0.0239488541873964,0.0337855381135015,0.0533360220139652,-0.0098366839261051,-0.0293871678265688,False,False,False,,32-16,769
32-16,Random 50% #21,1714,0.0016605879752431,0.0172391743739174,0.0174315319459764,-0.0155785863986743,-0.0157709439707333,False,False,False,,32-16,769
32-16,Random 50% #22,1714,0.0178287222426975,0.0120187979369497,0.0307164005274944,0.0058099243057477,-0.0128876782847968,False,True,True,,32-16,769
32-16,Random 50% #23,1714,-0.0051929851771431,0.037272487308343,0.0165625930563649,-0.0424654724854862,-0.0217555782335081,False,False,False,,32-16,769
32-16,Random 50% #24,1714,0.0201698382197979,0.024940956039424,0.0152970887712966,-0.0047711178196261,0.0048727494485012,False,True,True,,32-16,769
32-16,Random 50% #25,1714,0.0024135223603308,0.0474767745611596,0.0100347455927132,-0.0450632522008287,-0.0076212232323824,False,False,False,,32-16,769
32-16,Random 50% #26,1714,-0.0063986093578627,0.0434950353718923,0.0215535536392252,-0.0498936447297551,-0.0279521629970879,False,False,False,,32-16,769
32-16,Random 50% #27,1714,-0.0048317683881064,0.0362325596547039,0.0083592199096885,-0.0410643280428103,-0.0131909882977949,False,False,False,,32-16,769
32-16,Random 50% #28,1714,0.0098094573797898,0.0331227579795126,0.0257776669738546,-0.0233133005997227,-0.0159682095940647,False,False,False,,32-16,769
32-16,Random 50% #29,1714,0.0125552608311229,0.0246946508509403,-0.0044434099228974,-0.0121393900198174,0.0169986707540203,True,True,True,,32-16,769
32-16,Random 50% #30,1714,0.0022139615866539,0.0126378903749426,0.0140089969790292,-0.0104239287882887,-0.0117950353923753,False,False,False,,32-16,769
32-16,Random 50% #31,1714,0.0081502190717898,0.0281227582652771,0.0032166843125453,-0.0199725391934872,0.0049335347592445,False,True,True,,32-16,769
32-16,Random 50% #32,1714,-0.0092920029904661,0.00888135652195,0.0170453008969951,-0.0181733595124162,-0.0263373038874613,False,False,False,,32-16,769
32-16,Random 50% #33,1714,-0.002514181228832,0.0267676998406665,0.0140323718350556,-0.0292818810694985,-0.0165465530638876,False,False,False,,32-16,769
32-16,Random 50% #34,1714,0.0070180513371488,0.0333664567241092,0.0113889496215096,-0.0263484053869604,-0.0043708982843608,False,False,False,,32-16,769
32-16,Random 50% #35,1714,0.0093248828878478,0.0443301965046073,0.0091038176241818,-0.0350053136167594,0.000221065263666,False,True,True,,32-16,769
32-16,Random 50% #36,1714,0.016912667846362,0.0442746313063555,0.0195810390620551,-0.0273619634599935,-0.0026683712156931,False,False,False,,32-16,769
32-16,Random 50% #37,1714,0.0036653828805384,0.0235767655600404,0.0073362257609631,-0.0199113826795019,-0.0036708428804246,False,False,False,,32-16,769
32-16,Random 50% #38,1714,0.0021576191788371,0.041172266929425,0.0059083917552153,-0.0390146477505879,-0.0037507725763781,False,False,False,,32-16,769
32-16,Random 50% #39,1714,0.0170086158804934,0.0354854547772404,0.0408167491750685,-0.018476838896747,-0.0238081332945751,False,False,False,,32-16,769
32-16,Random 50% #40,1714,0.018520937100027,0.0366586995372466,0.0306647222979319,-0.0181377624372195,-0.0121437851979048,False,False,False,,32-16,769
32-16,Random 50% #41,1714,0.0027199322354597,0.0329479881686793,0.0022628036878052,-0.0302280559332195,0.0004571285476545,False,True,True,,32-16,769
