setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,width,seed,n_params
w=64 s=2,Random 30% #49,1028,-0.0033935788911766,0.0463535880776957,0.006276460551658,-0.0497471669688724,-0.0096700394428347,False,False,False,,64,2,8833
w=64 s=2,Random 30% #50,1028,-0.0149638584774062,0.0494476388638931,0.0180986476278451,-0.0644114973412994,-0.0330625061052514,False,False,False,,64,2,8833
w=128 s=0,All Patients,3429,0.0078818040435458,0.0045610754940523,-0.0148304137093456,0.0033207285494935,0.0227122177528914,True,False,True,,128,0,34049
w=128 s=0,ICUType 1.0,490,0.0294939989088925,0.0596901900730353,0.0155968858431664,-0.0301961911641428,0.0138971130657261,False,True,True,,128,0,34049
w=128 s=0,ICUType 2.0,643,-0.000975689080413,0.0293407277355343,-0.0051183487329143,-0.0303164168159474,0.0041426596525012,True,True,True,,128,0,34049
w=128 s=0,ICUType 3.0,1357,-0.0217764843549488,0.1236657466217746,-0.0565265553790694,-0.1454422309767234,0.0347500710241205,True,True,True,,128,0,34049
w=128 s=0,ICUType 4.0,939,0.0202084035501629,0.0643454351277653,-0.0046715403045826,-0.0441370315776024,0.0248799438547455,True,True,True,,128,0,34049
w=128 s=0,Age decile 0,374,0.046026807780653,0.0497443238041813,-0.0263638552613365,-0.0037175160235282,0.0723906630419896,True,True,True,,128,0,34049
w=128 s=0,Age decile 1,344,0.0273634472301562,0.0592593547415165,0.0415401275734359,-0.0318959075113603,-0.0141766803432797,False,False,False,,128,0,34049
w=128 s=0,Age decile 2,347,0.0042864169770219,0.0198088137530865,0.0655152178756564,-0.0155223967760645,-0.0612288008986345,False,False,False,,128,0,34049
w=128 s=0,Age decile 3,325,0.0096292729898892,0.0625980633861848,-0.0412525992213734,-0.0529687903962955,0.0508818722112627,True,True,True,,128,0,34049
w=128 s=0,Age decile 4,372,-0.0152359717577108,0.0492811648707792,-0.0520239038434865,-0.0645171366284901,0.0367879320857756,True,True,True,,128,0,34049
w=128 s=0,Age decile 5,344,-0.0250497851378262,0.0377878454709883,0.0099824994714972,-0.0628376306088146,-0.0350322846093234,False,False,False,,128,0,34049
w=128 s=0,Age decile 6,397,-0.0004719207173194,0.0383646100762753,-0.0698637018590566,-0.0388365307935948,0.0693917811417371,True,True,True,,128,0,34049
w=128 s=0,Age decile 7,247,0.0173747705218987,0.0389463014240211,0.0048433378730052,-0.0215715309021223,0.0125314326488935,False,True,True,,128,0,34049
w=128 s=0,Age decile 8,354,-0.0216450216450216,0.0576301246873274,-0.0341470543482828,-0.079275146332349,0.0125020327032611,True,True,True,,128,0,34049
w=128 s=0,Age decile 9,325,-0.0771864301276066,0.0511701363175709,0.0155061369890739,-0.1283565664451775,-0.0926925671166806,False,False,False,,128,0,34049
w=128 s=0,HR quartile 0,877,0.0371049136786188,0.0729064138493962,0.0161224771023574,-0.0358015001707773,0.0209824365762613,False,True,True,,128,0,34049
w=128 s=0,HR quartile 1,917,-0.0169849537037037,0.0479124368954153,-0.0295938050558635,-0.064897390599119,0.0126088513521598,True,True,True,,128,0,34049
w=128 s=0,HR quartile 2,816,0.034861311019492,0.044540098849992,-0.002685887887605,-0.0096787878304999,0.0375471989070971,True,True,True,,128,0,34049
w=128 s=0,HR quartile 3,819,-0.0232600311906863,0.0466600926129876,-0.0026301806886693,-0.0699201238036739,-0.0206298505020169,True,False,True,,128,0,34049
w=128 s=0,MAP quartile 0,877,-0.0141240285818599,0.0371648565705839,-0.0036556631162341,-0.0512888851524438,-0.0104683654656257,True,False,True,,128,0,34049
w=128 s=0,MAP quartile 1,840,0.02392179413456,0.0418448600357334,0.0239445970635854,-0.0179230659011733,-2.280292902537284e-05,False,False,False,,128,0,34049
w=128 s=0,MAP quartile 2,866,0.0104058609958506,0.0404564981109578,-0.0147645028291351,-0.0300506371151072,0.0251703638249857,True,True,True,,128,0,34049
w=128 s=0,MAP quartile 3,846,0.0090927756430939,0.0693938727178957,-0.0230719639597989,-0.0603010970748018,0.0321647396028928,True,True,True,,128,0,34049
w=128 s=0,Temp quartile 0,902,0.0068727157158747,0.0750345946109795,-0.0128198344126554,-0.0681618788951047,0.0196925501285302,True,True,True,,128,0,34049
w=128 s=0,Temp quartile 1,864,0.0305627470437901,0.0614951096881896,-0.0180017583108135,-0.0309323626443994,0.0485645053546037,True,True,True,,128,0,34049
w=128 s=0,Temp quartile 2,838,-0.0036346905912123,0.0632096725010064,0.0588114788672479,-0.0668443630922187,-0.0624461694584603,False,False,False,,128,0,34049
w=128 s=0,Temp quartile 3,825,-0.0023612750885478,0.0506559806258302,-0.0180859129400993,-0.053017255714378,0.0157246378515515,True,True,True,,128,0,34049
w=128 s=0,Urine quartile 0,859,-0.0313289760348584,0.0324266803701693,0.0240284143948364,-0.0637556564050277,-0.0553573904296948,False,False,False,,128,0,34049
w=128 s=0,Urine quartile 1,913,-0.0210526315789473,0.034581866003298,-0.0501414897524964,-0.0556344975822453,0.029088858173549,True,True,True,,128,0,34049
w=128 s=0,Urine quartile 2,802,0.0149901230333403,0.0679111012621593,-0.0072027711614632,-0.0529209782288189,0.0221928941948035,True,True,True,,128,0,34049
w=128 s=0,Urine quartile 3,855,0.0601118199903958,0.0642307180875575,-0.0141228975158546,-0.0041188980971617,0.0742347175062504,True,True,True,,128,0,34049
w=128 s=0,SAPS quartile 0,1025,0.0026756349262149,0.0289852394691247,-0.0274333227296034,-0.0263096045429097,0.0301089576558184,True,True,True,,128,0,34049
w=128 s=0,SAPS quartile 1,946,0.0452124666297511,0.060653197590155,-0.0146912840741863,-0.0154407309604038,0.0599037507039374,True,True,True,,128,0,34049
w=128 s=0,SAPS quartile 2,660,0.0015384615384615,0.0412033662582163,0.0075786457707648,-0.0396649047197547,-0.0060401842323032,False,False,False,,128,0,34049
w=128 s=0,SAPS quartile 3,798,-0.0389986891196934,0.033694713361518,0.022915759474308,-0.0726934024812115,-0.0619144485940015,False,False,False,,128,0,34049
w=128 s=0,HR > 100,945,-0.0351262896411669,0.0275186830008858,-0.0246093208755063,-0.0626449726420528,-0.0105169687656606,True,False,True,,128,0,34049
w=128 s=0,MAP < 65,697,-0.0279136809159047,0.0200859884867265,0.0115595995382991,-0.0479996694026313,-0.0394732804542038,False,False,False,,128,0,34049
w=128 s=0,Temp > 38C,267,-0.0430204913392958,0.0461914996970376,-0.0184588498897401,-0.0892119910363335,-0.0245616414495556,True,False,True,,128,0,34049
w=128 s=0,Urine > 1000,210,0.0458952811893988,0.0710182283284506,-0.0372120576133255,-0.0251229471390517,0.0831073388027244,True,True,True,,128,0,34049
w=128 s=0,Random 50% #1,1714,0.0148182289884191,-0.015481608435374,-0.0332426185665741,0.0302998374237932,0.0480608475549933,False,False,False,,128,0,34049
w=128 s=0,Random 50% #2,1714,0.0038708396744524,0.069631093156947,-0.0011125172126157,-0.0657602534824945,0.0049833568870682,True,True,True,,128,0,34049
w=128 s=0,Random 50% #3,1714,0.0221853388658367,0.0971452438173584,0.0144602090940263,-0.0749599049515216,0.0077251297718104,False,True,True,,128,0,34049
w=128 s=0,Random 50% #4,1714,0.0209444740819774,0.0525555823454698,-0.0129355813118235,-0.0316111082634924,0.0338800553938009,True,True,True,,128,0,34049
w=128 s=0,Random 50% #5,1714,0.025145147627017,0.0398699360328515,-0.0289578851394748,-0.0147247884058344,0.0541030327664919,True,True,True,,128,0,34049
w=128 s=0,Random 50% #6,1714,-0.0032358828377694,0.0794010689311869,0.0235822181547867,-0.0826369517689564,-0.0268181009925562,False,False,False,,128,0,34049
w=128 s=0,Random 50% #7,1714,0.0203886964648963,0.0270616253964021,0.0525949812055496,-0.0066729289315057,-0.0322062847406533,False,False,False,,128,0,34049
w=128 s=0,Random 50% #8,1714,-0.0080211409064465,0.0591487238312828,0.0014268327277975,-0.0671698647377294,-0.0094479736342441,False,False,False,,128,0,34049
w=128 s=0,Random 50% #9,1714,-0.0018808498325041,0.0860421598027826,-0.0392792619323245,-0.0879230096352867,0.0373984120998203,True,True,True,,128,0,34049
w=128 s=0,Random 50% #10,1714,0.0032849222618878,0.0592724479128312,-0.0131718354478444,-0.0559875256509434,0.0164567577097323,True,True,True,,128,0,34049
w=128 s=0,Random 50% #11,1714,0.0064028840624585,0.0508943669016889,-0.0044123457465401,-0.0444914828392304,0.0108152298089987,True,True,True,,128,0,34049
w=128 s=0,Random 50% #12,1714,-0.0033234372422892,0.0560903273122752,-0.0073341670233716,-0.0594137645545645,0.0040107297810824,True,True,True,,128,0,34049
w=128 s=0,Random 50% #13,1714,0.0032517955657333,0.0494375640498547,0.0130957533277318,-0.0461857684841214,-0.0098439577619985,False,False,False,,128,0,34049
w=128 s=0,Random 50% #14,1714,0.0062157191184681,0.0304493953433993,-0.0185114956177709,-0.0242336762249312,0.0247272147362391,True,True,True,,128,0,34049
w=128 s=0,Random 50% #15,1714,0.0026854501430772,0.0302545419384128,0.0264525543376439,-0.0275690917953356,-0.0237671041945666,False,False,False,,128,0,34049
w=128 s=0,Random 50% #16,1714,0.0188052608311229,0.0683569133085491,0.0143692197643537,-0.0495516524774262,0.0044360410667691,False,True,True,,128,0,34049
w=128 s=0,Random 50% #17,1714,0.0073507410721795,0.0682472765063311,0.0153118585093147,-0.0608965354341515,-0.0079611174371351,False,False,False,,128,0,34049
w=128 s=0,Random 50% #18,1714,0.0251803786741562,0.0634458134603861,0.0283823610182407,-0.0382654347862299,-0.0032019823440845,False,False,False,,128,0,34049
w=128 s=0,Random 50% #19,1714,0.0087463233253787,0.033549519779967,-0.0510043890424536,-0.0248031964545882,0.0597507123678324,True,True,True,,128,0,34049
w=128 s=0,Random 50% #20,1714,0.0239488541873964,0.0612505530015896,0.0297217555088298,-0.0373016988141931,-0.0057729013214334,False,False,False,,128,0,34049
w=128 s=0,Random 50% #21,1714,0.0016605879752431,0.0343941074570507,0.0074930197659948,-0.0327335194818076,-0.0058324317907517,False,False,False,,128,0,34049
w=128 s=0,Random 50% #22,1714,0.0178287222426975,0.0381043216017563,0.0422959050350874,-0.0202755993590588,-0.0244671827923899,False,False,False,,128,0,34049
w=128 s=0,Random 50% #23,1714,-0.0051929851771431,0.0626740670061797,0.0163865447947281,-0.0678670521833229,-0.0215795299718712,False,False,False,,128,0,34049
w=128 s=0,Random 50% #24,1714,0.0201698382197979,0.0382397635620196,0.0566290870075097,-0.0180699253422217,-0.0364592487877117,False,False,False,,128,0,34049
w=128 s=0,Random 50% #25,1714,0.0024135223603308,0.0446154988021205,-0.0032714458374821,-0.0422019764417897,0.0056849681978129,True,True,True,,128,0,34049
w=128 s=0,Random 50% #26,1714,-0.0063986093578627,0.0669927499407433,-0.0016589878506441,-0.073391359298606,-0.0047396215072185,True,False,True,,128,0,34049
w=128 s=0,Random 50% #27,1714,-0.0048317683881064,0.0450271411551514,-0.049677416111005,-0.0498589095432578,0.0448456477228985,True,True,True,,128,0,34049
w=128 s=0,Random 50% #28,1714,0.0098094573797898,0.0449351843005245,0.0127877720962349,-0.0351257269207346,-0.002978314716445,False,False,False,,128,0,34049
w=128 s=0,Random 50% #29,1714,0.0125552608311229,0.0125648198437585,0.0071284200284937,-9.559012635662612e-06,0.0054268408026291,False,True,True,,128,0,34049
w=128 s=0,Random 50% #30,1714,0.0022139615866539,0.0715647661459134,0.0003890877164698,-0.0693508045592595,0.001824873870184,False,True,True,,128,0,34049
w=128 s=0,Random 50% #31,1714,0.0081502190717898,0.0487466701011389,-0.0494215024323837,-0.0405964510293491,0.0575717215041735,True,True,True,,128,0,34049
w=128 s=0,Random 50% #32,1714,-0.0092920029904661,0.0417090800973635,0.0066153657907751,-0.0510010830878297,-0.0159073687812413,False,False,False,,128,0,34049
w=128 s=0,Random 50% #33,1714,-0.002514181228832,0.0584086137267047,0.0092511729701972,-0.0609227949555367,-0.0117653541990293,False,False,False,,128,0,34049
w=128 s=0,Random 50% #34,1714,0.0070180513371488,0.033013401599922,0.0227161975591077,-0.0259953502627732,-0.0156981462219589,False,False,False,,128,0,34049
w=128 s=0,Random 50% #35,1714,0.0093248828878478,0.0746075911869382,0.0088777135332257,-0.0652827082990903,0.0004471693546221,False,True,True,,128,0,34049
w=128 s=0,Random 50% #36,1714,0.016912667846362,0.0588447762675388,0.0155776991049101,-0.0419321084211768,0.0013349687414518,False,True,True,,128,0,34049
w=128 s=0,Random 50% #37,1714,0.0036653828805384,0.084000279905097,-0.0277860030794972,-0.0803348970245585,0.0314513859600357,True,True,True,,128,0,34049
w=128 s=0,Random 50% #38,1714,0.0021576191788371,0.0533549733773248,0.0036486545509291,-0.0511973541984877,-0.001491035372092,False,False,False,,128,0,34049
w=128 s=0,Random 50% #39,1714,0.0170086158804934,0.0431123091617643,-0.0158301048634916,-0.0261036932812708,0.032838720743985,True,True,True,,128,0,34049
w=128 s=0,Random 50% #40,1714,0.018520937100027,0.0575550341756477,0.0124312693042415,-0.0390340970756206,0.0060896677957855,False,True,True,,128,0,34049
w=128 s=0,Random 50% #41,1714,0.0027199322354597,0.0120999000322505,0.0024078515275404,-0.0093799677967907,0.0003120807079193,False,True,True,,128,0,34049
w=128 s=0,Random 50% #42,1714,0.0178900300253214,0.0821699143894987,-0.0076623039494955,-0.0642798843641773,0.0255523339748169,True,True,True,,128,0,34049
w=128 s=0,Random 50% #43,1714,0.0169958506224066,0.0563909406796032,-0.0193405157864472,-0.0393950900571966,0.0363363664088538,True,True,True,,128,0,34049
w=128 s=0,Random 50% #44,1714,-0.0080414937759336,0.0456904582649252,0.0201373362787957,-0.0537319520408588,-0.0281788300547293,False,False,False,,128,0,34049
w=128 s=0,Random 50% #45,1714,-0.0006684003732017,0.0487789883717456,-0.0024703557713391,-0.0494473887449473,0.0018019553981374,True,True,True,,128,0,34049
w=128 s=0,Random 50% #46,1714,-0.0127567411871579,0.0723638910061618,0.0527311191853704,-0.0851206321933198,-0.0654878603725284,False,False,False,,128,0,34049
w=128 s=0,Random 50% #47,1714,-0.0023071888899981,0.0572985836310064,0.0314165321048618,-0.0596057725210045,-0.0337237209948599,False,False,False,,128,0,34049
w=128 s=0,Random 50% #48,1714,0.0007707867678387,0.0560811806972273,0.0016255582672401,-0.0553103939293885,-0.0008547714994014,False,False,False,,128,0,34049
w=128 s=0,Random 50% #49,1714,-0.0052585890287469,0.0227914176053718,-0.0112949422157228,-0.0280500066341187,0.0060363531869758,True,True,True,,128,0,34049
w=128 s=0,Random 50% #50,1714,-0.009935439192208,0.0467589882376634,0.0020886668256772,-0.0566944274298714,-0.0120241060178852,False,False,False,,128,0,34049
w=128 s=0,Random 30% #1,1028,0.0177032019704433,0.0521910156143014,0.0156129604661694,-0.0344878136438581,0.0020902415042738,False,True,True,,128,0,34049
w=128 s=0,Random 30% #2,1028,-0.0188812287552644,0.0257769293865733,0.0041650021637495,-0.0446581581418377,-0.0230462309190139,False,False,False,,128,0,34049
w=128 s=0,Random 30% #3,1028,-0.0136963318843895,0.0357697994543817,0.0090698155782882,-0.0494661313387712,-0.0227661474626777,False,False,False,,128,0,34049
w=128 s=0,Random 30% #4,1028,0.012612065619632,0.025959863090842,-0.0111747376562966,-0.0133477974712099,0.0237868032759286,True,True,True,,128,0,34049
w=128 s=0,Random 30% #5,1028,0.012955140579904,0.0508843878726231,-0.0023914984705085,-0.037929247292719,0.0153466390504125,True,True,True,,128,0,34049
w=128 s=0,Random 30% #6,1028,0.011061887501678,0.0605106703082332,-0.0039815792201567,-0.0494487828065551,0.0150434667218348,True,True,True,,128,0,34049
w=128 s=0,Random 30% #7,1028,-0.0019795447047178,0.0526718605875734,-0.0128808490966818,-0.0546514052922913,0.0109013043919639,True,True,True,,128,0,34049
w=128 s=0,Random 30% #8,1028,-0.0013757582957458,0.0467137709686388,0.0126857909415973,-0.0480895292643847,-0.0140615492373432,False,False,False,,128,0,34049
w=128 s=0,Random 30% #9,1028,0.0167924069116573,0.0174426988192732,-0.0010192308975094,-0.0006502919076158,0.0178116378091668,True,True,True,,128,0,34049
w=128 s=0,Random 30% #10,1028,0.0218614718614718,0.0575137380131222,-0.0243747339463075,-0.0356522661516503,0.0462362058077793,True,True,True,,128,0,34049
w=128 s=0,Random 30% #11,1028,0.0036992125742528,0.0377705676975944,-0.007950723107482,-0.0340713551233416,0.0116499356817348,True,True,True,,128,0,34049
w=128 s=0,Random 30% #12,1028,-0.0176439165409753,0.0475615917417993,0.004530906250312,-0.0652055082827747,-0.0221748227912874,False,False,False,,128,0,34049
w=128 s=0,Random 30% #13,1028,0.0061871080085679,0.0602164545825798,-0.0167244508246835,-0.0540293465740118,0.0229115588332514,True,True,True,,128,0,34049
w=128 s=0,Random 30% #14,1028,-0.0024039572835282,0.0398812884512936,0.0045316110182412,-0.0422852457348218,-0.0069355683017694,False,False,False,,128,0,34049
w=128 s=0,Random 30% #15,1028,-0.0014797507788162,0.0594354234525601,0.00051603496154,-0.0609151742313763,-0.0019957857403562,False,False,False,,128,0,34049
w=128 s=0,Random 30% #16,1028,0.006823838043474,0.0562196098706885,-0.0221844945062566,-0.0493957718272144,0.0290083325497306,True,True,True,,128,0,34049
w=128 s=0,Random 30% #17,1028,0.0030261642698374,0.0657292771902178,0.0097929338405476,-0.0627031129203804,-0.0067667695707101,False,False,False,,128,0,34049
w=128 s=0,Random 30% #18,1028,0.008237689744539,0.0631145252423749,-0.0188171598351919,-0.0548768354978358,0.0270548495797309,True,True,True,,128,0,34049
w=128 s=0,Random 30% #19,1028,0.0066883064376393,0.0177705081908258,-0.0026823119727455,-0.0110822017531865,0.0093706184103848,True,True,True,,128,0,34049
w=128 s=0,Random 30% #20,1028,-0.0099963316214233,0.0554023186226473,-0.0105911763894883,-0.0653986502440707,0.0005948447680649,True,True,True,,128,0,34049
w=128 s=0,Random 30% #21,1028,0.002277451699682,0.0595727548051732,-0.0381425504750469,-0.0572953031054911,0.0404200021747289,True,True,True,,128,0,34049
w=128 s=0,Random 30% #22,1028,0.0271739130434782,0.0228133722353087,0.0168024390947318,0.0043605408081695,0.0103714739487463,False,False,False,,128,0,34049
w=128 s=0,Random 30% #23,1028,0.0053719593676173,0.0505545782083398,0.014094938340665,-0.0451826188407224,-0.0087229789730476,False,False,False,,128,0,34049
w=128 s=0,Random 30% #24,1028,0.0374355138753044,0.0748525298760324,0.0068811342150099,-0.0374170160007279,0.0305543796602944,False,True,True,,128,0,34049
w=128 s=0,Random 30% #25,1028,0.0207335170659317,0.0594521685818017,-0.0132419048029966,-0.0387186515158699,0.0339754218689283,True,True,True,,128,0,34049
w=128 s=0,Random 30% #26,1028,0.000322640117994,0.018570961950399,-0.0079520030787959,-0.0182483218324049,0.00827464319679,True,True,True,,128,0,34049
w=128 s=0,Random 30% #27,1028,-0.0133699862551543,-0.0478343486794826,0.0011288380385484,0.0344643624243283,-0.0144988242937027,True,True,True,,128,0,34049
w=128 s=0,Random 30% #28,1028,0.0048546691403834,0.0542378618281202,-0.0079261566942881,-0.0493831926877368,0.0127808258346715,True,True,True,,128,0,34049
w=128 s=0,Random 30% #29,1028,0.0132264436461088,0.0575553121095876,0.0169832678986147,-0.0443288684634787,-0.0037568242525058,False,False,False,,128,0,34049
w=128 s=0,Random 30% #30,1028,0.0073191060456281,0.0653790216412612,-0.0274847230591114,-0.0580599155956331,0.0348038291047396,True,True,True,,128,0,34049
w=128 s=0,Random 30% #31,1028,0.0186572318838355,0.0603380579062215,0.0201489090972535,-0.041680826022386,-0.0014916772134179,False,False,False,,128,0,34049
w=128 s=0,Random 30% #32,1028,0.0146773132638857,0.0700031807653491,-0.0028545876363763,-0.0553258675014634,0.0175319009002621,True,True,True,,128,0,34049
w=128 s=0,Random 30% #33,1028,0.0107989019115876,0.0637697686468742,0.006105385957419,-0.0529708667352866,0.0046935159541685,False,True,True,,128,0,34049
w=128 s=0,Random 30% #34,1028,0.0036708111308466,0.0725153237422365,-0.0169920383279953,-0.0688445126113898,0.0206628494588419,True,True,True,,128,0,34049
w=128 s=0,Random 30% #35,1028,-0.0021279853031231,0.0665248387583558,0.023484134415543,-0.0686528240614789,-0.0256121197186662,False,False,False,,128,0,34049
w=128 s=0,Random 30% #36,1028,-0.0048226599270606,0.0607250428805887,-0.0308798913856741,-0.0655477028076493,0.0260572314586134,True,True,True,,128,0,34049
w=128 s=0,Random 30% #37,1028,-0.0037446257685728,0.0350509370996915,0.0193867400125525,-0.0387955628682644,-0.0231313657811254,False,False,False,,128,0,34049
w=128 s=0,Random 30% #38,1028,0.0108722741433021,0.0116153009136104,0.0122703460847527,-0.0007430267703082,-0.0013980719414506,False,False,False,,128,0,34049
w=128 s=0,Random 30% #39,1028,0.0380230468256006,0.0507546493256744,-0.0216844719069498,-0.0127316025000738,0.0597075187325504,True,True,True,,128,0,34049
w=128 s=0,Random 30% #40,1028,-0.0156995008383602,0.0397608888715346,1.6342664998170164e-05,-0.0554603897098949,-0.0157158435033584,False,False,False,,128,0,34049
w=128 s=0,Random 30% #41,1028,0.0003191021554961,0.0460647157742302,0.0142488543174535,-0.0457456136187341,-0.0139297521619573,False,False,False,,128,0,34049
w=128 s=0,Random 30% #42,1028,0.0039796984507742,-0.0026436048937967,0.0440938829845496,0.0066233033445709,-0.0401141845337754,True,True,True,,128,0,34049
w=128 s=0,Random 30% #43,1028,0.0320665445665445,0.0212221419897769,-0.0120325945185052,0.0108444025767675,0.0440991390850497,True,False,True,,128,0,34049
w=128 s=0,Random 30% #44,1028,0.014617494198646,0.0156441944417604,-0.0121943282897699,-0.0010267002431144,0.026811822488416,True,True,True,,128,0,34049
w=128 s=0,Random 30% #45,1028,-0.010677190889205,0.0578769311725164,-0.0545147999669986,-0.0685541220617214,0.0438376090777936,True,True,True,,128,0,34049
w=128 s=0,Random 30% #46,1028,-0.0211341559464426,0.0268432233411498,-0.026050668505471,-0.0479773792875924,0.0049165125590284,True,True,True,,128,0,34049
w=128 s=0,Random 30% #47,1028,0.0021068472535741,0.0766000636869263,-0.0066189401631915,-0.0744932164333521,0.0087257874167657,True,True,True,,128,0,34049
w=128 s=0,Random 30% #48,1028,0.0099373113536103,0.0578855047880739,-0.0048246972797947,-0.0479481934344635,0.0147620086334051,True,True,True,,128,0,34049
w=128 s=0,Random 30% #49,1028,-0.0033935788911766,0.0623597757907105,0.0153412792489569,-0.0657533546818872,-0.0187348581401336,False,False,False,,128,0,34049
w=128 s=0,Random 30% #50,1028,-0.0149638584774062,0.0320518119985631,-0.0009642017240216,-0.0470156704759694,-0.0139996567533846,True,False,True,,128,0,34049
w=128 s=1,All Patients,3429,0.0078818040435458,0.0511978345357841,0.0530854151136111,-0.0433160304922382,-0.0452036110700652,False,False,False,,128,1,34049
w=128 s=1,ICUType 1.0,490,0.0294939989088925,0.0749722934000982,0.0130969059299084,-0.0454782944912056,0.016397092978984,False,True,True,,128,1,34049
w=128 s=1,ICUType 2.0,643,-0.000975689080413,0.0307411102745948,-0.0160602883425027,-0.0317167993550078,0.0150845992620896,True,True,True,,128,1,34049
w=128 s=1,ICUType 3.0,1357,-0.0217764843549488,0.0570942392297699,0.0126884830213169,-0.0788707235847187,-0.0344649673762657,False,False,False,,128,1,34049
w=128 s=1,ICUType 4.0,939,0.0202084035501629,0.0693586442658132,0.0010317874111158,-0.0491502407156503,0.019176616139047,False,True,True,,128,1,34049
w=128 s=1,Age decile 0,374,0.046026807780653,0.046200060276066,-0.0226563014930273,-0.000173252495413,0.0686831092736803,True,True,True,,128,1,34049
w=128 s=1,Age decile 1,344,0.0273634472301562,0.0628511522601588,-0.0477551999963611,-0.0354877050300025,0.0751186472265173,True,True,True,,128,1,34049
w=128 s=1,Age decile 2,347,0.0042864169770219,0.0068476523936831,0.0497277899246993,-0.0025612354166611,-0.0454413729476773,False,False,False,,128,1,34049
w=128 s=1,Age decile 3,325,0.0096292729898892,0.0714583931228371,-0.0279878502690476,-0.0618291201329478,0.0376171232589368,True,True,True,,128,1,34049
w=128 s=1,Age decile 4,372,-0.0152359717577108,0.046097025898761,-0.0430798039107066,-0.0613329976564719,0.0278438321529957,True,True,True,,128,1,34049
w=128 s=1,Age decile 5,344,-0.0250497851378262,0.0346837489760244,-0.0532361390247536,-0.0597335341138507,0.0281863538869274,True,True,True,,128,1,34049
w=128 s=1,Age decile 6,397,-0.0004719207173194,0.0360952621853727,-0.0318874153699874,-0.0365671829026922,0.0314154946526679,True,True,True,,128,1,34049
w=128 s=1,Age decile 7,247,0.0173747705218987,0.0670139702887031,0.0073403982844338,-0.0496391997668043,0.0100343722374648,False,True,True,,128,1,34049
w=128 s=1,Age decile 8,354,-0.0216450216450216,0.0610378078320489,-0.0307524001200318,-0.0826828294770706,0.0091073784750102,True,True,True,,128,1,34049
w=128 s=1,Age decile 9,325,-0.0771864301276066,0.0982275666447942,0.0381408729685792,-0.1754139967724008,-0.1153273030961858,False,False,False,,128,1,34049
w=128 s=1,HR quartile 0,877,0.0371049136786188,0.078905200921437,0.0174137381345399,-0.0418002872428181,0.0196911755440789,False,True,True,,128,1,34049
w=128 s=1,HR quartile 1,917,-0.0169849537037037,0.0423072430442103,-0.0261499675581872,-0.059292196747914,0.0091650138544835,True,True,True,,128,1,34049
w=128 s=1,HR quartile 2,816,0.034861311019492,0.0351787920417288,-0.0022634688545303,-0.0003174810222367,0.0371247798740224,True,True,True,,128,1,34049
w=128 s=1,HR quartile 3,819,-0.0232600311906863,0.0428118563196564,0.0090624621866974,-0.0660718875103427,-0.0323224933773837,False,False,False,,128,1,34049
w=128 s=1,MAP quartile 0,877,-0.0141240285818599,0.0658228522040204,0.02872422078894,-0.0799468807858803,-0.0428482493707999,False,False,False,,128,1,34049
w=128 s=1,MAP quartile 1,840,0.02392179413456,0.0421206259001238,0.005686125887224,-0.0181988317655637,0.018235668247336,False,True,True,,128,1,34049
w=128 s=1,MAP quartile 2,866,0.0104058609958506,0.0377647766400808,-0.0148276139604139,-0.0273589156442302,0.0252334749562646,True,True,True,,128,1,34049
w=128 s=1,MAP quartile 3,846,0.0090927756430939,0.0648519781814258,-0.0124537217408176,-0.0557592025383319,0.0215464973839115,True,True,True,,128,1,34049
w=128 s=1,Temp quartile 0,902,0.0068727157158747,0.0568926662174628,0.0028287377139319,-0.050019950501588,0.0040439780019428,False,True,True,,128,1,34049
w=128 s=1,Temp quartile 1,864,0.0305627470437901,0.0674825398939684,-0.0305784360895888,-0.0369197928501782,0.061141183133379,True,True,True,,128,1,34049
w=128 s=1,Temp quartile 2,838,-0.0036346905912123,0.0544416219214156,0.029890580627479,-0.0580763125126279,-0.0335252712186913,False,False,False,,128,1,34049
w=128 s=1,Temp quartile 3,825,-0.0023612750885478,0.0595734021805383,-0.0255424428282788,-0.0619346772690861,0.023181167739731,True,True,True,,128,1,34049
w=128 s=1,Urine quartile 0,859,-0.0313289760348584,0.0466383827347429,-0.0181102226999272,-0.0779673587696013,-0.0132187533349311,True,False,True,,128,1,34049
w=128 s=1,Urine quartile 1,913,-0.0210526315789473,0.0469956688605308,-0.0417034988558387,-0.0680483004394782,0.0206508672768913,True,True,True,,128,1,34049
w=128 s=1,Urine quartile 2,802,0.0149901230333403,0.0478560608356267,0.0067335660030805,-0.0328659378022863,0.0082565570302597,False,True,True,,128,1,34049
w=128 s=1,Urine quartile 3,855,0.0601118199903958,0.0726355699471488,-0.028422928219185,-0.0125237499567529,0.0885347482095808,True,True,True,,128,1,34049
w=128 s=1,SAPS quartile 0,1025,0.0026756349262149,0.0331355036486714,-0.0252303769833895,-0.0304598687224565,0.0279060119096045,True,True,True,,128,1,34049
w=128 s=1,SAPS quartile 1,946,0.0452124666297511,0.0426536380198275,-0.0062280632479566,0.0025588286099236,0.0514405298777077,True,False,True,,128,1,34049
