setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,max_depth
depth 6,Age decile 2,347,0.0042864169770219,0.009412234901675,0.0086255505291225,-0.005125817924653,-0.0043391335521005,False,False,False,,6
depth 6,Age decile 3,325,0.0096292729898892,0.0472636223925225,-0.0209463130620687,-0.0376343494026333,0.030575586051958,True,True,True,,6
depth 6,Age decile 4,372,-0.0152359717577108,0.0326703998489223,-0.0304212587851079,-0.0479063716066332,0.015185287027397,True,True,True,,6
depth 6,Age decile 5,344,-0.0250497851378262,0.0351067702577563,-0.0018245526529502,-0.0601565553955825,-0.0232252324848759,True,False,True,,6
depth 6,Age decile 6,397,-0.0004719207173194,0.0361016524468149,-0.0512078343536252,-0.0365735731641344,0.0507359136363057,True,True,True,,6
depth 6,Age decile 7,247,0.0173747705218987,0.0570503220101357,-0.0025514777156372,-0.0396755514882369,0.019926248237536,True,True,True,,6
depth 6,Age decile 8,354,-0.0216450216450216,0.0297881142119373,-0.0302692239193251,-0.0514331358569589,0.0086242022743034,True,True,True,,6
depth 6,Age decile 9,325,-0.0771864301276066,0.0730906733101889,-0.0361340518200516,-0.1502771034377956,-0.0410523783075549,True,False,True,,6
depth 6,HR quartile 0,877,0.0371049136786188,0.0689199296610676,0.0005141512964008,-0.0318150159824487,0.0365907623822179,False,True,True,,6
depth 6,HR quartile 1,917,-0.0169849537037037,0.0298536824066475,-0.0222216254278419,-0.0468386361103512,0.0052366717241382,True,True,True,,6
depth 6,HR quartile 2,816,0.034861311019492,0.0428493466236261,-0.0113234532435999,-0.007988035604134,0.0461847642630919,True,True,True,,6
depth 6,HR quartile 3,819,-0.0232600311906863,0.056112599513939,-0.0207611984502191,-0.0793726307046253,-0.0024988327404671,True,False,True,,6
depth 6,MAP quartile 0,877,-0.0141240285818599,0.048817863631304,-0.0249159996463411,-0.0629418922131639,0.0107919710644812,True,True,True,,6
depth 6,MAP quartile 1,840,0.02392179413456,0.0555887913552839,-0.0042144275555181,-0.0316669972207238,0.0281362216900782,True,True,True,,6
depth 6,MAP quartile 2,866,0.0104058609958506,0.0452135044147156,-0.0292475299542046,-0.0348076434188649,0.0396533909500552,True,True,True,,6
depth 6,MAP quartile 3,846,0.0090927756430939,0.0682304823533682,0.0002902801540829,-0.0591377067102743,0.0088024954890109,False,True,True,,6
depth 6,Temp quartile 0,902,0.0068727157158747,0.0699707979918251,-0.0104854080087917,-0.0630980822759504,0.0173581237246665,True,True,True,,6
depth 6,Temp quartile 1,864,0.0305627470437901,0.0581911194115532,-0.0319346013203978,-0.027628372367763,0.0624973483641879,True,True,True,,6
depth 6,Temp quartile 2,838,-0.0036346905912123,0.0415971400786381,-0.00845015625593,-0.0452318306698504,0.0048154656647177,True,True,True,,6
depth 6,Temp quartile 3,825,-0.0023612750885478,0.0443937253044875,-0.0309263362950307,-0.0467550003930353,0.0285650612064829,True,True,True,,6
depth 6,Urine quartile 0,859,-0.0313289760348584,0.0625771992900337,-0.0472451197741633,-0.0939061753248921,0.0159161437393049,True,True,True,,6
depth 6,Urine quartile 1,913,-0.0210526315789473,0.0258347521284283,-0.0301515592019988,-0.0468873837073756,0.0090989276230514,True,True,True,,6
depth 6,Urine quartile 2,802,0.0149901230333403,0.0501083468408195,-0.0138310642509188,-0.0351182238074792,0.0288211872842591,True,True,True,,6
depth 6,Urine quartile 3,855,0.0601118199903958,0.0591160965786991,-0.0181629411629658,0.0009957234116966,0.0782747611533616,True,False,True,,6
depth 6,SAPS quartile 0,1025,0.0026756349262149,0.0336154507996597,-0.0192419010704724,-0.0309398158734447,0.0219175359966874,True,True,True,,6
depth 6,SAPS quartile 1,946,0.0452124666297511,0.0508558778147807,-0.0317493224338602,-0.0056434111850296,0.0769617890636113,True,True,True,,6
depth 6,SAPS quartile 2,660,0.0015384615384615,0.0442670992404097,-0.0197010221923343,-0.0427286377019481,0.0212394837307958,True,True,True,,6
depth 6,SAPS quartile 3,798,-0.0389986891196934,0.0734118369436571,0.0056733362573674,-0.1124105260633505,-0.0446720253770608,False,False,False,,6
depth 6,HR > 100,945,-0.0351262896411669,0.0507252582957196,-0.032124928506227,-0.0858515479368866,-0.0030013611349399,True,False,True,,6
depth 6,MAP < 65,697,-0.0279136809159047,0.0378107705951047,-0.0316103316911032,-0.0657244515110095,0.0036966507751984,True,True,True,,6
depth 6,Temp > 38C,267,-0.0430204913392958,0.0406180641729063,-0.0037743784633013,-0.0836385555122022,-0.0392461128759944,True,False,True,,6
depth 6,Urine > 1000,210,0.0458952811893988,0.0501160738169009,-0.0139200151970209,-0.004220792627502,0.0598152963864197,True,True,True,,6
depth 6,Random 50% #1,1714,0.0148182289884191,0.0473380665381635,-0.0125179652265496,-0.0325198375497444,0.0273361942149688,True,True,True,,6
depth 6,Random 50% #2,1714,0.0038708396744524,0.0426666018673554,-0.0186254640667263,-0.038795762192903,0.0224963037411787,True,True,True,,6
depth 6,Random 50% #3,1714,0.0221853388658367,0.0438462585590446,-0.0165722920692572,-0.0216609196932078,0.038757630935094,True,True,True,,6
depth 6,Random 50% #4,1714,0.0209444740819774,0.0519971598248395,-0.0147045899395891,-0.0310526857428621,0.0356490640215665,True,True,True,,6
depth 6,Random 50% #5,1714,0.025145147627017,0.04990839704515,-0.0032285267539624,-0.0247632494181329,0.0283736743809795,True,True,True,,6
depth 6,Random 50% #6,1714,-0.0032358828377694,0.0468304905714879,-0.0090153136665236,-0.0500663734092574,0.0057794308287541,True,True,True,,6
depth 6,Random 50% #7,1714,0.0203886964648963,0.042169416986082,-0.0043727963537595,-0.0217807205211856,0.0247614928186559,True,True,True,,6
depth 6,Random 50% #8,1714,-0.0080211409064465,0.0480915339382954,-0.010422942925821,-0.056112674844742,0.0024018020193745,True,True,True,,6
depth 6,Random 50% #9,1714,-0.0018808498325041,0.0542816527852066,-0.0023257709802084,-0.0561625026177108,0.0004449211477042,True,True,True,,6
depth 6,Random 50% #10,1714,0.0032849222618878,0.0450486428514243,-0.0195351096868779,-0.0417637205895365,0.0228200319487658,True,True,True,,6
depth 6,Random 50% #11,1714,0.0064028840624585,0.0506643576905225,-0.0043823038932614,-0.044261473628064,0.01078518795572,True,True,True,,6
depth 6,Random 50% #12,1714,-0.0033234372422892,0.0483121465234634,-0.0163237690318669,-0.0516355837657527,0.0130003317895776,True,True,True,,6
depth 6,Random 50% #13,1714,0.0032517955657333,0.0456701164359871,-0.0117352237279095,-0.0424183208702537,0.0149870192936428,True,True,True,,6
depth 6,Random 50% #14,1714,0.0062157191184681,0.0430621724511786,-0.0240289665004793,-0.0368464533327104,0.0302446856189474,True,True,True,,6
depth 6,Random 50% #15,1714,0.0026854501430772,0.0522525993468792,-0.0071998346192654,-0.0495671492038019,0.0098852847623427,True,True,True,,6
depth 6,Random 50% #16,1714,0.0188052608311229,0.0583919625874661,-0.0131115305024198,-0.0395867017563432,0.0319167913335427,True,True,True,,6
depth 6,Random 50% #17,1714,0.0073507410721795,0.0428968768427528,-0.0075676537582214,-0.0355461357705733,0.014918394830401,True,True,True,,6
depth 6,Random 50% #18,1714,0.0251803786741562,0.0632901063780451,-0.0047145199372683,-0.0381097277038889,0.0298948986114245,True,True,True,,6
depth 6,Random 50% #19,1714,0.0087463233253787,0.0456974545521409,-0.0309338608611518,-0.0369511312267621,0.0396801841865306,True,True,True,,6
depth 6,Random 50% #20,1714,0.0239488541873964,0.0481125279535413,0.0072439837830017,-0.0241636737661449,0.0167048704043946,False,True,True,,6
depth 6,Random 50% #21,1714,0.0016605879752431,0.0366355014715053,-0.0062843341341192,-0.0349749134962621,0.0079449221093624,True,True,True,,6
depth 6,Random 50% #22,1714,0.0178287222426975,0.0494249435607572,-0.0112320594062441,-0.0315962213180597,0.0290607816489417,True,True,True,,6
depth 6,Random 50% #23,1714,-0.0051929851771431,0.0426966425124266,-0.0080461725330644,-0.0478896276895697,0.0028531873559213,True,True,True,,6
depth 6,Random 50% #24,1714,0.0201698382197979,0.048318521258553,-0.0070614161306082,-0.028148683038755,0.0272312543504061,True,True,True,,6
depth 6,Random 50% #25,1714,0.0024135223603308,0.0569410978596485,-0.0070515042471051,-0.0545275754993176,0.0094650266074359,True,True,True,,6
depth 6,Random 50% #26,1714,-0.0063986093578627,0.0370160369320825,-0.01685356242593,-0.0434146462899452,0.0104549530680673,True,True,True,,6
depth 6,Random 50% #27,1714,-0.0048317683881064,0.0462672069051648,-0.0207804026676554,-0.0510989752932713,0.015948634279549,True,True,True,,6
depth 6,Random 50% #28,1714,0.0098094573797898,0.0415106297032737,-0.0072143494889549,-0.0317011723234838,0.0170238068687448,True,True,True,,6
depth 6,Random 50% #29,1714,0.0125552608311229,0.0439747144153869,-0.0219643401358545,-0.031419453584264,0.0345196009669774,True,True,True,,6
depth 6,Random 50% #30,1714,0.0022139615866539,0.0466634764582296,-0.0210580588537257,-0.0444495148715756,0.0232720204403796,True,True,True,,6
depth 6,Random 50% #31,1714,0.0081502190717898,0.0433773609640731,-0.0110875501115036,-0.0352271418922832,0.0192377691832934,True,True,True,,6
depth 6,Random 50% #32,1714,-0.0092920029904661,0.0386669622081465,-0.0077716451474486,-0.0479589651986127,-0.0015203578430175,True,False,True,,6
depth 6,Random 50% #33,1714,-0.002514181228832,0.0429994037641623,-0.0110251914286391,-0.0455135849929944,0.0085110101998071,True,True,True,,6
depth 6,Random 50% #34,1714,0.0070180513371488,0.0474361408648071,-0.0190281202540635,-0.0404180895276583,0.0260461715912123,True,True,True,,6
depth 6,Random 50% #35,1714,0.0093248828878478,0.0536915372277683,-0.0043305693546273,-0.0443666543399204,0.0136554522424752,True,True,True,,6
depth 6,Random 50% #36,1714,0.016912667846362,0.0398272194332538,-0.0100976549795776,-0.0229145515868917,0.0270103228259396,True,True,True,,6
depth 6,Random 50% #37,1714,0.0036653828805384,0.0471851499605542,-0.0180449691242929,-0.0435197670800157,0.0217103520048314,True,True,True,,6
depth 6,Random 50% #38,1714,0.0021576191788371,0.0533776786476892,-0.0047139847979675,-0.051220059468852,0.0068716039768046,True,True,True,,6
depth 6,Random 50% #39,1714,0.0170086158804934,0.0396963934241713,-0.0083398950674829,-0.0226877775436779,0.0253485109479763,True,True,True,,6
depth 6,Random 50% #40,1714,0.018520937100027,0.0577337645319558,-0.004554341759753,-0.0392128274319287,0.02307527885978,True,True,True,,6
depth 6,Random 50% #41,1714,0.0027199322354597,0.0535593563484311,-0.0131253644504799,-0.0508394241129713,0.0158452966859397,True,True,True,,6
depth 6,Random 50% #42,1714,0.0178900300253214,0.0482934869796879,-0.0166294693852369,-0.0304034569543664,0.0345194994105583,True,True,True,,6
depth 6,Random 50% #43,1714,0.0169958506224066,0.053771401417174,-0.0138045041677687,-0.0367755507947674,0.0308003547901753,True,True,True,,6
depth 6,Random 50% #44,1714,-0.0080414937759336,0.0480102032925894,-0.0177476677020598,-0.0560516970685231,0.0097061739261262,True,True,True,,6
depth 6,Random 50% #45,1714,-0.0006684003732017,0.043855518277611,-0.0107771930259676,-0.0445239186508127,0.0101087926527659,True,True,True,,6
depth 6,Random 50% #46,1714,-0.0127567411871579,0.0531443882392747,-0.0028784051217528,-0.0659011294264327,-0.0098783360654051,True,False,True,,6
depth 6,Random 50% #47,1714,-0.0023071888899981,0.0482173903520327,-0.003212707660226,-0.0505245792420308,0.0009055187702279,True,True,True,,6
depth 6,Random 50% #48,1714,0.0007707867678387,0.0503341539320912,-0.0064448129434193,-0.0495633671642525,0.007215599711258,True,True,True,,6
depth 6,Random 50% #49,1714,-0.0052585890287469,0.0426001675598514,-0.009581023631842,-0.0478587565885983,0.004322434603095,True,True,True,,6
depth 6,Random 50% #50,1714,-0.009935439192208,0.0447281095875447,-0.0210188685498086,-0.0546635487797527,0.0110834293576006,True,True,True,,6
depth 6,Random 30% #1,1028,0.0177032019704433,0.0600376565091936,0.0020134112308351,-0.0423344545387502,0.0156897907396082,False,True,True,,6
depth 6,Random 30% #2,1028,-0.0188812287552644,0.0436770203574548,-0.0138805461940748,-0.0625582491127193,-0.0050006825611896,True,False,True,,6
depth 6,Random 30% #3,1028,-0.0136963318843895,0.0337114348623364,-0.0287104747359676,-0.0474077667467259,0.015014142851578,True,True,True,,6
depth 6,Random 30% #4,1028,0.012612065619632,0.0334609762604684,-0.0164362631050184,-0.0208489106408364,0.0290483287246505,True,True,True,,6
depth 6,Random 30% #5,1028,0.012955140579904,0.051597059986958,-0.0072492254688396,-0.0386419194070539,0.0202043660487436,True,True,True,,6
depth 6,Random 30% #6,1028,0.011061887501678,0.0645198750984351,-0.0182918383459514,-0.0534579875967571,0.0293537258476295,True,True,True,,6
depth 6,Random 30% #7,1028,-0.0019795447047178,0.0479324638754311,-0.0134422844377613,-0.049912008580149,0.0114627397330434,True,True,True,,6
depth 6,Random 30% #8,1028,-0.0013757582957458,0.0462291464149525,-0.0084627891572053,-0.0476049047106984,0.0070870308614594,True,True,True,,6
depth 6,Random 30% #9,1028,0.0167924069116573,0.0391575855609647,-0.0120619576644512,-0.0223651786493073,0.0288543645761085,True,True,True,,6
depth 6,Random 30% #10,1028,0.0218614718614718,0.0477716002586847,-0.0222201684970846,-0.0259101283972129,0.0440816403585565,True,True,True,,6
depth 6,Random 30% #11,1028,0.0036992125742528,0.0517033675011205,-0.0317569297821068,-0.0480041549268676,0.0354561423563597,True,True,True,,6
depth 6,Random 30% #12,1028,-0.0176439165409753,0.0419131816015359,-0.0312098110666425,-0.0595570981425113,0.0135658945256671,True,True,True,,6
depth 6,Random 30% #13,1028,0.0061871080085679,0.0688089146802692,-0.0023429416277896,-0.0626218066717013,0.0085300496363575,True,True,True,,6
depth 6,Random 30% #14,1028,-0.0024039572835282,0.0527596852608543,-0.013762162335078,-0.0551636425443825,0.0113582050515497,True,True,True,,6
depth 6,Random 30% #15,1028,-0.0014797507788162,0.0571582740039845,-0.0256371683837313,-0.0586380247828007,0.0241574176049151,True,True,True,,6
depth 6,Random 30% #16,1028,0.006823838043474,0.0447115963464139,-0.0230903379597291,-0.0378877583029398,0.0299141760032031,True,True,True,,6
depth 6,Random 30% #17,1028,0.0030261642698374,0.0532956135268352,-0.0135355755504267,-0.0502694492569978,0.0165617398202642,True,True,True,,6
depth 6,Random 30% #18,1028,0.008237689744539,0.0418319836974625,-0.0136842537686319,-0.0335942939529235,0.021921943513171,True,True,True,,6
depth 6,Random 30% #19,1028,0.0066883064376393,0.0389916825200728,-0.0268245475805894,-0.0323033760824335,0.0335128540182288,True,True,True,,6
depth 6,Random 30% #20,1028,-0.0099963316214233,0.0476202406091521,-0.0150988961938823,-0.0576165722305754,0.005102564572459,True,True,True,,6
depth 6,Random 30% #21,1028,0.002277451699682,0.0505697271052642,-0.0388279016265826,-0.0482922754055822,0.0411053533262647,True,True,True,,6
depth 6,Random 30% #22,1028,0.0271739130434782,0.0438073451996895,-0.0114034209955286,-0.0166334321562112,0.0385773340390069,True,True,True,,6
depth 6,Random 30% #23,1028,0.0053719593676173,0.0691023170593399,-0.0111423152691378,-0.0637303576917225,0.0165142746367552,True,True,True,,6
depth 6,Random 30% #24,1028,0.0374355138753044,0.057330743065868,-0.0165054180536332,-0.0198952291905636,0.0539409319289376,True,True,True,,6
depth 6,Random 30% #25,1028,0.0207335170659317,0.0572831275359076,0.0069417419423545,-0.0365496104699759,0.0137917751235772,False,True,True,,6
depth 6,Random 30% #26,1028,0.000322640117994,0.0557802477584617,-0.0409289849660212,-0.0554576076404676,0.0412516250840153,True,True,True,,6
depth 6,Random 30% #27,1028,-0.0133699862551543,0.0551536618504791,-0.0275977102282513,-0.0685236481056334,0.014227723973097,True,True,True,,6
depth 6,Random 30% #28,1028,0.0048546691403834,0.0497248151384407,-0.0028200934768205,-0.0448701459980573,0.0076747626172039,True,True,True,,6
depth 6,Random 30% #29,1028,0.0132264436461088,0.0368318257647442,-0.0321779998464769,-0.0236053821186353,0.0454044434925857,True,True,True,,6
depth 6,Random 30% #30,1028,0.0073191060456281,0.052845542208571,-0.0190123091530295,-0.0455264361629429,0.0263314151986577,True,True,True,,6
depth 6,Random 30% #31,1028,0.0186572318838355,0.0709051782838978,-0.0101401516498003,-0.0522479464000623,0.0287973835336358,True,True,True,,6
depth 6,Random 30% #32,1028,0.0146773132638857,0.0596513293452876,-0.0139755315469474,-0.0449740160814019,0.0286528448108331,True,True,True,,6
depth 6,Random 30% #33,1028,0.0107989019115876,0.0525525830690235,-0.013234079179075,-0.0417536811574359,0.0240329810906626,True,True,True,,6
depth 6,Random 30% #34,1028,0.0036708111308466,0.0473455549914873,-0.0073641009959731,-0.0436747438606407,0.0110349121268197,True,True,True,,6
depth 6,Random 30% #35,1028,-0.0021279853031231,0.0504014960016699,-0.0237397565509232,-0.052529481304793,0.0216117712478001,True,True,True,,6
depth 6,Random 30% #36,1028,-0.0048226599270606,0.0473312221614379,-0.0142343230320507,-0.0521538820884985,0.00941166310499,True,True,True,,6
depth 6,Random 30% #37,1028,-0.0037446257685728,0.040117799407937,-0.0022049673661481,-0.0438624251765099,-0.0015396584024247,True,False,True,,6
depth 6,Random 30% #38,1028,0.0108722741433021,0.0484866800336468,0.0003171387833569,-0.0376144058903446,0.0105551353599451,False,True,True,,6
depth 6,Random 30% #39,1028,0.0380230468256006,0.0453713051822646,-0.0182824253508511,-0.007348258356664,0.0563054721764517,True,True,True,,6
depth 6,Random 30% #40,1028,-0.0156995008383602,0.0537787505324966,-0.0305894866264506,-0.0694782513708569,0.0148899857880903,True,True,True,,6
depth 6,Random 30% #41,1028,0.0003191021554961,0.0425873722450755,-0.0301319373255891,-0.0422682700895794,0.0304510394810852,True,True,True,,6
depth 6,Random 30% #42,1028,0.0039796984507742,0.0378273488591109,-0.0075193844691621,-0.0338476504083366,0.0114990829199363,True,True,True,,6
depth 6,Random 30% #43,1028,0.0320665445665445,0.0623985859900379,-0.0152442425818132,-0.0303320414234933,0.0473107871483577,True,True,True,,6
depth 6,Random 30% #44,1028,0.014617494198646,0.0434251290092282,-0.0199513071688788,-0.0288076348105822,0.0345688013675249,True,True,True,,6
depth 6,Random 30% #45,1028,-0.010677190889205,0.0484979789164077,-0.0344676508276259,-0.0591751698056127,0.0237904599384209,True,True,True,,6
depth 6,Random 30% #46,1028,-0.0211341559464426,0.0547983428744002,-0.0212688720692331,-0.0759324988208428,0.0001347161227904,True,True,True,,6
depth 6,Random 30% #47,1028,0.0021068472535741,0.0651725399972705,-0.0053409067682986,-0.0630656927436964,0.0074477540218727,True,True,True,,6
depth 6,Random 30% #48,1028,0.0099373113536103,0.0564786933810846,-0.019613401904781,-0.0465413820274742,0.0295507132583914,True,True,True,,6
depth 6,Random 30% #49,1028,-0.0033935788911766,0.0564648126957864,-0.0297442096571011,-0.0598583915869631,0.0263506307659244,True,True,True,,6
depth 6,Random 30% #50,1028,-0.0149638584774062,0.0540574704242761,-0.0097144790828943,-0.0690213289016823,-0.0052493793945119,True,False,True,,6
depth 7,All Patients,3429,0.0078818040435458,0.04645019562775,-0.0073677967320328,-0.0385683915842041,0.0152496007755786,True,True,True,,7
depth 7,ICUType 1.0,490,0.0294939989088925,0.0738504180135063,0.0072495162086586,-0.0443564191046138,0.0222444827002338,False,True,True,,7
depth 7,ICUType 2.0,643,-0.000975689080413,0.0106476702265613,-0.0021565815313047,-0.0116233593069743,0.0011808924508917,True,True,True,,7
depth 7,ICUType 3.0,1357,-0.0217764843549488,0.0421192781585607,-0.0420408066079969,-0.0638957625135095,0.020264322253048,True,True,True,,7
depth 7,ICUType 4.0,939,0.0202084035501629,0.0614496049879415,-0.0047266134228035,-0.0412412014377785,0.0249350169729664,True,True,True,,7
depth 7,Age decile 0,374,0.046026807780653,0.0503300339351161,-0.0174049189061834,-0.0043032261544631,0.0634317266868364,True,True,True,,7
depth 7,Age decile 1,344,0.0273634472301562,0.0363416820931391,-0.0242673245074575,-0.0089782348629829,0.0516307717376137,True,True,True,,7
depth 7,Age decile 2,347,0.0042864169770219,0.009412234901675,0.0068936665845851,-0.005125817924653,-0.0026072496075631,False,False,False,,7
depth 7,Age decile 3,325,0.0096292729898892,0.0460508455700652,-0.0205658033305174,-0.036421572580176,0.0301950763204067,True,True,True,,7
depth 7,Age decile 4,372,-0.0152359717577108,0.0326703998489223,-0.0317672120219211,-0.0479063716066332,0.0165312402642102,True,True,True,,7
depth 7,Age decile 5,344,-0.0250497851378262,0.035150548943756,-0.0018832278006423,-0.0602003340815822,-0.0231665573371838,True,False,True,,7
depth 7,Age decile 6,397,-0.0004719207173194,0.0360542566290705,-0.0508619537772615,-0.0365261773463899,0.050390033059942,True,True,True,,7
depth 7,Age decile 7,247,0.0173747705218987,0.0563506749040181,-0.0025514777156372,-0.0389759043821193,0.019926248237536,True,True,True,,7
depth 7,Age decile 8,354,-0.0216450216450216,0.031165588557825,-0.0314288462594285,-0.0528106102028466,0.0097838246144068,True,True,True,,7
depth 7,Age decile 9,325,-0.0771864301276066,0.0748585824473649,-0.0309136218654842,-0.1520450125749716,-0.0462728082621223,True,False,True,,7
depth 7,HR quartile 0,877,0.0371049136786188,0.069091591254966,-0.0002731567022302,-0.0319866775763471,0.0373780703808491,True,True,True,,7
depth 7,HR quartile 1,917,-0.0169849537037037,0.0315415877921993,-0.0282646782628697,-0.048526541495903,0.011279724559166,True,True,True,,7
depth 7,HR quartile 2,816,0.034861311019492,0.0464375781587624,-0.0138278061407382,-0.0115762671392703,0.0486891171602303,True,True,True,,7
depth 7,HR quartile 3,819,-0.0232600311906863,0.0563303819597717,-0.0247591230246448,-0.079590413150458,0.0014990918339585,True,True,True,,7
depth 7,MAP quartile 0,877,-0.0141240285818599,0.0534715835722948,-0.0281495654338061,-0.0675956121541547,0.0140255368519462,True,True,True,,7
depth 7,MAP quartile 1,840,0.02392179413456,0.0570876334169447,-0.0077270339864553,-0.0331658392823846,0.0316488281210154,True,True,True,,7
depth 7,MAP quartile 2,866,0.0104058609958506,0.0511895695486766,-0.0350599983802338,-0.040783708552826,0.0454658593760844,True,True,True,,7
depth 7,MAP quartile 3,846,0.0090927756430939,0.0702066469968559,-0.0080026239426752,-0.061113871353762,0.0170953995857691,True,True,True,,7
depth 7,Temp quartile 0,902,0.0068727157158747,0.0700759221296251,-0.0137208929373944,-0.0632032064137503,0.0205936086532692,True,True,True,,7
depth 7,Temp quartile 1,864,0.0305627470437901,0.062001105137916,-0.0340008487844716,-0.0314383580941258,0.0645635958282618,True,True,True,,7
depth 7,Temp quartile 2,838,-0.0036346905912123,0.0405263455963731,-0.0099441479788901,-0.0441610361875854,0.0063094573876778,True,True,True,,7
depth 7,Temp quartile 3,825,-0.0023612750885478,0.0500257619815049,-0.0349826431671916,-0.0523870370700527,0.0326213680786438,True,True,True,,7
depth 7,Urine quartile 0,859,-0.0313289760348584,0.0660356251588436,-0.0505479291371034,-0.097364601193702,0.019218953102245,True,True,True,,7
depth 7,Urine quartile 1,913,-0.0210526315789473,0.0280680061468373,-0.0326192512711382,-0.0491206377257846,0.0115666196921909,True,True,True,,7
depth 7,Urine quartile 2,802,0.0149901230333403,0.0516060111078737,-0.0159288720368385,-0.0366158880745334,0.0309189950701788,True,True,True,,7
depth 7,Urine quartile 3,855,0.0601118199903958,0.0623210281094996,-0.0199479282234756,-0.0022092081191038,0.0800597482138714,True,True,True,,7
depth 7,SAPS quartile 0,1025,0.0026756349262149,0.0344570393476237,-0.0203315239978077,-0.0317814044214088,0.0230071589240227,True,True,True,,7
depth 7,SAPS quartile 1,946,0.0452124666297511,0.0538766018198212,-0.0362988985165588,-0.00866413519007,0.08151136514631,True,True,True,,7
depth 7,SAPS quartile 2,660,0.0015384615384615,0.0460914009800986,-0.0275286255136597,-0.0445529394416371,0.0290670870521213,True,True,True,,7
depth 7,SAPS quartile 3,798,-0.0389986891196934,0.0743855204990932,0.001087260621042,-0.1133842096187867,-0.0400859497407354,False,False,False,,7
depth 7,HR > 100,945,-0.0351262896411669,0.0538885857740203,-0.0387406970496871,-0.0890148754151873,0.0036144074085201,True,True,True,,7
depth 7,MAP < 65,697,-0.0279136809159047,0.0399072157872286,-0.0341361438030534,-0.0678208967031333,0.0062224628871486,True,True,True,,7
depth 7,Temp > 38C,267,-0.0430204913392958,0.0399565484281015,-0.0063399112840624,-0.0829770397673973,-0.0366805800552333,True,False,True,,7
depth 7,Urine > 1000,210,0.0458952811893988,0.0501160738169009,-0.0139200151970209,-0.004220792627502,0.0598152963864197,True,True,True,,7
depth 7,Random 50% #1,1714,0.0148182289884191,0.0521117173784074,-0.0193955324759625,-0.0372934883899882,0.0342137614643817,True,True,True,,7
depth 7,Random 50% #2,1714,0.0038708396744524,0.0485886189614609,-0.0222472124225531,-0.0447177792870084,0.0261180520970056,True,True,True,,7
depth 7,Random 50% #3,1714,0.0221853388658367,0.0513399876543134,-0.0233252577091458,-0.0291546487884767,0.0455105965749826,True,True,True,,7
depth 7,Random 50% #4,1714,0.0209444740819774,0.0576855849248276,-0.0212500701643675,-0.0367411108428501,0.0421945442463449,True,True,True,,7
depth 7,Random 50% #5,1714,0.025145147627017,0.0554291705295864,-0.0081991265960802,-0.0302840229025693,0.0333442742230973,True,True,True,,7
depth 7,Random 50% #6,1714,-0.0032358828377694,0.0499749920338297,-0.0131004375804456,-0.0532108748715992,0.0098645547426762,True,True,True,,7
depth 7,Random 50% #7,1714,0.0203886964648963,0.0493529458408413,-0.0065203084557471,-0.028964249375945,0.0269090049206435,True,True,True,,7
depth 7,Random 50% #8,1714,-0.0080211409064465,0.0551755288102697,-0.0171449319457801,-0.0631966697167162,0.0091237910393336,True,True,True,,7
depth 7,Random 50% #9,1714,-0.0018808498325041,0.0581466187328341,-0.0080606592910929,-0.0600274685653383,0.0061798094585887,True,True,True,,7
depth 7,Random 50% #10,1714,0.0032849222618878,0.0517301002755388,-0.0239447289760818,-0.0484451780136509,0.0272296512379697,True,True,True,,7
depth 7,Random 50% #11,1714,0.0064028840624585,0.0563983634571461,-0.0120718676609958,-0.0499954793946875,0.0184747517234543,True,True,True,,7
depth 7,Random 50% #12,1714,-0.0033234372422892,0.0512921926163007,-0.0217271125612466,-0.0546156298585899,0.0184036753189573,True,True,True,,7
depth 7,Random 50% #13,1714,0.0032517955657333,0.0507456306170862,-0.0192163099315565,-0.0474938350513529,0.0224681054972898,True,True,True,,7
depth 7,Random 50% #14,1714,0.0062157191184681,0.046922524483749,-0.0284864440193356,-0.0407068053652808,0.0347021631378038,True,True,True,,7
depth 7,Random 50% #15,1714,0.0026854501430772,0.0579225344576708,-0.0101876628730429,-0.0552370843145936,0.0128731130161201,True,True,True,,7
depth 7,Random 50% #16,1714,0.0188052608311229,0.0638353887868835,-0.0184204412789624,-0.0450301279557606,0.0372257021100853,True,True,True,,7
depth 7,Random 50% #17,1714,0.0073507410721795,0.0479714689034506,-0.012327155443633,-0.040620727831271,0.0196778965158126,True,True,True,,7
depth 7,Random 50% #18,1714,0.0251803786741562,0.0671706925374703,-0.0087621691055779,-0.0419903138633141,0.0339425477797342,True,True,True,,7
depth 7,Random 50% #19,1714,0.0087463233253787,0.0488771092424842,-0.0358528522428067,-0.0401307859171054,0.0445991755681855,True,True,True,,7
depth 7,Random 50% #20,1714,0.0239488541873964,0.0567439068545429,2.0942231237594533e-05,-0.0327950526671465,0.0239279119561588,False,True,True,,7
depth 7,Random 50% #21,1714,0.0016605879752431,0.0380741369985039,-0.0134453812270601,-0.0364135490232608,0.0151059692023033,True,True,True,,7
depth 7,Random 50% #22,1714,0.0178287222426975,0.054570310070935,-0.0178660681246938,-0.0367415878282375,0.0356947903673913,True,True,True,,7
depth 7,Random 50% #23,1714,-0.0051929851771431,0.0478758146581677,-0.0166142765089402,-0.0530687998353108,0.0114212913317971,True,True,True,,7
