setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,n_estimators
trees 500,Age decile 0,374,0.046026807780653,0.0526234743717383,-0.0217629064340025,-0.0065966665910852,0.0677897142146555,True,True,True,,500
trees 500,Age decile 1,344,0.0273634472301562,0.0389881332384133,-0.0281485781505157,-0.0116246860082571,0.0555120253806719,True,True,True,,500
trees 500,Age decile 2,347,0.0042864169770219,0.0094805600977811,0.0128375947158927,-0.0051941431207592,-0.0085511777388707,False,False,False,,500
trees 500,Age decile 3,325,0.0096292729898892,0.0506159736318229,-0.0198404171256289,-0.0409867006419336,0.0294696901155182,True,True,True,,500
trees 500,Age decile 4,372,-0.0152359717577108,0.036613242057643,-0.0296707274232073,-0.0518492138153539,0.0144347556654964,True,True,True,,500
trees 500,Age decile 5,344,-0.0250497851378262,0.0384685905868614,0.0020916357994458,-0.0635183757246876,-0.027141420937272,False,False,False,,500
trees 500,Age decile 6,397,-0.0004719207173194,0.0392684018706043,-0.0541198825662091,-0.0397403225879238,0.0536479618488896,True,True,True,,500
trees 500,Age decile 7,247,0.0173747705218987,0.062590205888368,-0.0054209669946904,-0.0452154353664692,0.0227957375165892,True,True,True,,500
trees 500,Age decile 8,354,-0.0216450216450216,0.0265376005931535,-0.0297300822864252,-0.0481826222381752,0.0080850606414036,True,True,True,,500
trees 500,Age decile 9,325,-0.0771864301276066,0.0667006692098287,-0.0381793360049548,-0.1438870993374354,-0.0390070941226517,True,False,True,,500
trees 500,HR quartile 0,877,0.0371049136786188,0.0598500706294925,0.0126489598095815,-0.0227451569508736,0.0244559538690373,False,True,True,,500
trees 500,HR quartile 1,917,-0.0169849537037037,0.0198667003587133,-0.0072143508288808,-0.036851654062417,-0.0097706028748228,True,False,True,,500
trees 500,HR quartile 2,816,0.034861311019492,0.039175920398776,-0.003119692427471,-0.0043146093792839,0.0379810034469631,True,True,True,,500
trees 500,HR quartile 3,819,-0.0232600311906863,0.033011677210843,0.0014610511914274,-0.0562717084015293,-0.0247210823821137,False,False,False,,500
trees 500,MAP quartile 0,877,-0.0141240285818599,0.0325631588393553,-0.0103616455929675,-0.0466871874212152,-0.0037623829888923,True,False,True,,500
trees 500,MAP quartile 1,840,0.02392179413456,0.0483434041789028,0.0071173548902905,-0.0244216100443427,0.0168044392442695,False,True,True,,500
trees 500,MAP quartile 2,866,0.0104058609958506,0.0385579197843611,-0.0173176152916689,-0.0281520587885105,0.0277234762875195,True,True,True,,500
trees 500,MAP quartile 3,846,0.0090927756430939,0.0625771291323318,0.0268794490166619,-0.0534843534892379,-0.017786673373568,False,False,False,,500
trees 500,Temp quartile 0,902,0.0068727157158747,0.0580827709733497,0.0051702858902305,-0.0512100552574749,0.0017024298256441,False,True,True,,500
trees 500,Temp quartile 1,864,0.0305627470437901,0.0436115874485434,-0.0178825749332523,-0.0130488404047533,0.0484453219770425,True,True,True,,500
trees 500,Temp quartile 2,838,-0.0036346905912123,0.0328126303695433,0.0008903402887567,-0.0364473209607556,-0.004525030879969,False,False,False,,500
trees 500,Temp quartile 3,825,-0.0023612750885478,0.0283788882259128,-0.0152068737720337,-0.0307401633144606,0.0128455986834859,True,True,True,,500
trees 500,Urine quartile 0,859,-0.0313289760348584,0.0504191718325587,-0.0318135636525425,-0.0817481478674171,0.0004845876176841,True,True,True,,500
trees 500,Urine quartile 1,913,-0.0210526315789473,0.0088766623176557,-0.0098143281799303,-0.0299292938966031,-0.011238303399017,True,False,True,,500
trees 500,Urine quartile 2,802,0.0149901230333403,0.0437530631064887,-0.0025818740496025,-0.0287629400731484,0.0175719970829429,True,True,True,,500
trees 500,Urine quartile 3,855,0.0601118199903958,0.0479406906647216,-0.0103870382582638,0.0121711293256741,0.0704988582486597,True,False,True,,500
trees 500,SAPS quartile 0,1025,0.0026756349262149,0.028658402149254,-0.0132251242781418,-0.025982767223039,0.0159007592043568,True,True,True,,500
trees 500,SAPS quartile 1,946,0.0452124666297511,0.0293168912585597,-0.0245940247851197,0.0158955753711914,0.0698064914148708,True,False,True,,500
trees 500,SAPS quartile 2,660,0.0015384615384615,0.0360515292879287,-0.0118019455984288,-0.0345130677494671,0.0133404071368904,True,True,True,,500
trees 500,SAPS quartile 3,798,-0.0389986891196934,0.0531128436653811,0.0202570015576705,-0.0921115327850745,-0.0592556906773639,False,False,False,,500
trees 500,HR > 100,945,-0.0351262896411669,0.0302748099058792,-0.0107306986560328,-0.0654010995470462,-0.0243955909851341,True,False,True,,500
trees 500,MAP < 65,697,-0.0279136809159047,0.0265250798769645,-0.0240380877436893,-0.0544387607928693,-0.0038755931722154,True,False,True,,500
trees 500,Temp > 38C,267,-0.0430204913392958,0.0433565070596228,-0.0015391453920219,-0.0863769983989186,-0.0414813459472738,True,False,True,,500
trees 500,Urine > 1000,210,0.0458952811893988,0.0514588133829228,-0.0171586230007643,-0.0055635321935239,0.0630539041901631,True,True,True,,500
trees 500,Random 50% #1,1714,0.0148182289884191,0.0315624654196723,0.0077211330543173,-0.0167442364312531,0.0070970959341018,False,True,True,,500
trees 500,Random 50% #2,1714,0.0038708396744524,0.0298414190632388,0.0002010371695949,-0.0259705793887864,0.0036698025048574,False,True,True,,500
trees 500,Random 50% #3,1714,0.0221853388658367,0.0263445428287079,0.0002460134146067,-0.0041592039628711,0.02193932545123,False,True,True,,500
trees 500,Random 50% #4,1714,0.0209444740819774,0.034097242713795,0.0053042694068215,-0.0131527686318175,0.0156402046751558,False,True,True,,500
trees 500,Random 50% #5,1714,0.025145147627017,0.0300041341673426,0.0146422606965973,-0.0048589865403255,0.0105028869304197,False,True,True,,500
trees 500,Random 50% #6,1714,-0.0032358828377694,0.0283658585384308,0.0088182335469067,-0.0316017413762002,-0.0120541163846762,False,False,False,,500
trees 500,Random 50% #7,1714,0.0203886964648963,0.0247025401116766,0.0188836237955921,-0.0043138436467803,0.0015050726693041,False,True,True,,500
trees 500,Random 50% #8,1714,-0.0080211409064465,0.0373950435743328,0.0157965833630026,-0.0454161844807794,-0.0238177242694491,False,False,False,,500
trees 500,Random 50% #9,1714,-0.0018808498325041,0.0371049605383593,0.0157936951208755,-0.0389858103708635,-0.0176745449533797,False,False,False,,500
trees 500,Random 50% #10,1714,0.0032849222618878,0.0236488137729719,-0.0003102326377636,-0.020363891511084,0.0035951548996515,True,True,True,,500
trees 500,Random 50% #11,1714,0.0064028840624585,0.0309413069519103,0.0145684050298249,-0.0245384228894518,-0.0081655209673663,False,False,False,,500
trees 500,Random 50% #12,1714,-0.0033234372422892,0.0365199885649881,0.0047645247411,-0.0398434258072774,-0.0080879619833892,False,False,False,,500
trees 500,Random 50% #13,1714,0.0032517955657333,0.0275231297742575,0.0077046055611182,-0.0242713342085241,-0.0044528099953849,False,False,False,,500
trees 500,Random 50% #14,1714,0.0062157191184681,0.0224653733044517,-0.0060696091530211,-0.0162496541859835,0.0122853282714893,True,True,True,,500
trees 500,Random 50% #15,1714,0.0026854501430772,0.0328902812669068,0.0098077522945165,-0.0302048311238295,-0.0071223021514393,False,False,False,,500
trees 500,Random 50% #16,1714,0.0188052608311229,0.0406167441539281,0.0034171254565899,-0.0218114833228052,0.0153881353745329,False,True,True,,500
trees 500,Random 50% #17,1714,0.0073507410721795,0.0255986129137669,0.0175922456985275,-0.0182478718415874,-0.0102415046263479,False,False,False,,500
trees 500,Random 50% #18,1714,0.0251803786741562,0.0397764501112828,0.0136966808753987,-0.0145960714371266,0.0114836977987574,False,True,True,,500
trees 500,Random 50% #19,1714,0.0087463233253787,0.0291632926284061,-0.0101814685814534,-0.0204169693030273,0.0189277919068322,True,True,True,,500
trees 500,Random 50% #20,1714,0.0239488541873964,0.0292371918931556,0.028904193404149,-0.0052883377057592,-0.0049553392167526,False,False,False,,500
trees 500,Random 50% #21,1714,0.0016605879752431,0.0151640798034879,0.0116695740204086,-0.0135034918282447,-0.0100089860451654,False,False,False,,500
trees 500,Random 50% #22,1714,0.0178287222426975,0.0349224141138117,0.0076237928812848,-0.0170936918711141,0.0102049293614126,False,True,True,,500
trees 500,Random 50% #23,1714,-0.0051929851771431,0.0292317449695488,0.0113502184775315,-0.0344247301466919,-0.0165432036546746,False,False,False,,500
trees 500,Random 50% #24,1714,0.0201698382197979,0.027326693548512,0.0108967842375241,-0.0071568553287141,0.0092730539822737,False,True,True,,500
trees 500,Random 50% #25,1714,0.0024135223603308,0.0375443412709981,0.0152846958847227,-0.0351308189106673,-0.0128711735243919,False,False,False,,500
trees 500,Random 50% #26,1714,-0.0063986093578627,0.016430962522869,0.0032114149778934,-0.0228295718807317,-0.0096100243357561,False,False,False,,500
trees 500,Random 50% #27,1714,-0.0048317683881064,0.0301017832561178,-0.0009517907361635,-0.0349335516442243,-0.0038799776519428,True,False,True,,500
trees 500,Random 50% #28,1714,0.0098094573797898,0.0227775068565151,0.0101151596954009,-0.0129680494767253,-0.000305702315611,False,False,False,,500
trees 500,Random 50% #29,1714,0.0125552608311229,0.0255410820254051,-0.0048416595468715,-0.0129858211942822,0.0173969203779944,True,True,True,,500
trees 500,Random 50% #30,1714,0.0022139615866539,0.0243502815819264,0.0075052829328525,-0.0221363199952725,-0.0052913213461986,False,False,False,,500
trees 500,Random 50% #31,1714,0.0081502190717898,0.0266547080126829,0.0042500611316458,-0.0185044889408931,0.003900157940144,False,True,True,,500
trees 500,Random 50% #32,1714,-0.0092920029904661,0.0221198610637365,0.0110432168493909,-0.0314118640542027,-0.0203352198398571,False,False,False,,500
trees 500,Random 50% #33,1714,-0.002514181228832,0.0251394435931193,0.0096051288741247,-0.0276536248219514,-0.0121193101029568,False,False,False,,500
trees 500,Random 50% #34,1714,0.0070180513371488,0.0294912448430121,-0.0037782376747298,-0.0224731935058633,0.0107962890118786,True,True,True,,500
trees 500,Random 50% #35,1714,0.0093248828878478,0.0389944747310229,0.0124003509443369,-0.029669591843175,-0.003075468056489,False,False,False,,500
trees 500,Random 50% #36,1714,0.016912667846362,0.021410435431238,0.0123444971907651,-0.0044977675848759,0.0045681706555969,False,True,True,,500
trees 500,Random 50% #37,1714,0.0036653828805384,0.025850380813906,0.0012676121854904,-0.0221849979333675,0.002397770695048,False,True,True,,500
trees 500,Random 50% #38,1714,0.0021576191788371,0.0371560391378862,0.0165594419477239,-0.034998419959049,-0.0144018227688868,False,False,False,,500
trees 500,Random 50% #39,1714,0.0170086158804934,0.0226820807251002,0.0097420897178264,-0.0056734648446068,0.0072665261626669,False,True,True,,500
trees 500,Random 50% #40,1714,0.018520937100027,0.0385961923923612,0.0098768886135788,-0.0200752552923341,0.0086440484864482,False,True,True,,500
trees 500,Random 50% #41,1714,0.0027199322354597,0.0332672102640582,0.0069202378585758,-0.0305472780285984,-0.004200305623116,False,False,False,,500
trees 500,Random 50% #42,1714,0.0178900300253214,0.0296453370509051,0.0029641529200041,-0.0117553070255837,0.0149258771053172,False,True,True,,500
trees 500,Random 50% #43,1714,0.0169958506224066,0.0330305089351476,0.0048384633599635,-0.016034658312741,0.012157387262443,False,True,True,,500
trees 500,Random 50% #44,1714,-0.0080414937759336,0.0286847671368797,0.0003062141669706,-0.0367262609128133,-0.0083477079429042,False,False,False,,500
trees 500,Random 50% #45,1714,-0.0006684003732017,0.0318868483954983,0.007617547275169,-0.0325552487687,-0.0082859476483707,False,False,False,,500
trees 500,Random 50% #46,1714,-0.0127567411871579,0.0366717696780968,0.0167969743955421,-0.0494285108652547,-0.0295537155827001,False,False,False,,500
trees 500,Random 50% #47,1714,-0.0023071888899981,0.0285361806044883,0.0194276301802766,-0.0308433694944864,-0.0217348190702747,False,False,False,,500
trees 500,Random 50% #48,1714,0.0007707867678387,0.0375329526485607,0.0131955835677151,-0.0367621658807219,-0.0124247967998764,False,False,False,,500
trees 500,Random 50% #49,1714,-0.0052585890287469,0.0221280013383337,0.0090836049260471,-0.0273865903670806,-0.0143421939547941,False,False,False,,500
trees 500,Random 50% #50,1714,-0.009935439192208,0.0240677983178948,-0.0010688874424205,-0.0340032375101028,-0.0088665517497874,True,False,True,,500
trees 500,Random 30% #1,1028,0.0177032019704433,0.0447223818413638,0.0144549743797384,-0.0270191798709204,0.0032482275907048,False,True,True,,500
trees 500,Random 30% #2,1028,-0.0188812287552644,0.0316539750346623,0.004355825868298,-0.0505352037899267,-0.0232370546235625,False,False,False,,500
trees 500,Random 30% #3,1028,-0.0136963318843895,0.0168700783760557,-0.0114958670569896,-0.0305664102604452,-0.0022004648273998,True,False,True,,500
trees 500,Random 30% #4,1028,0.012612065619632,0.0194899393862982,-0.0009071283245742,-0.0068778737666661,0.0135191939442063,True,True,True,,500
trees 500,Random 30% #5,1028,0.012955140579904,0.039231160352736,0.0083365556484621,-0.026276019772832,0.0046185849314418,False,True,True,,500
trees 500,Random 30% #6,1028,0.011061887501678,0.0467951648628104,0.0048311431924408,-0.0357332773611323,0.0062307443092372,False,True,True,,500
trees 500,Random 30% #7,1028,-0.0019795447047178,0.035029748685764,0.0068464421911665,-0.0370092933904819,-0.0088259868958844,False,False,False,,500
trees 500,Random 30% #8,1028,-0.0013757582957458,0.0359041847178321,0.0120830815565375,-0.037279943013578,-0.0134588398522834,False,False,False,,500
trees 500,Random 30% #9,1028,0.0167924069116573,0.0261739225847818,0.0090370376991662,-0.0093815156731245,0.007755369212491,False,True,True,,500
trees 500,Random 30% #10,1028,0.0218614718614718,0.0241283303114489,-0.0101064005131239,-0.002266858449977,0.0319678723745958,True,True,True,,500
trees 500,Random 30% #11,1028,0.0036992125742528,0.0375826391123069,-0.0144402306120342,-0.033883426538054,0.0181394431862871,True,True,True,,500
trees 500,Random 30% #12,1028,-0.0176439165409753,0.0355586941161919,-0.0174976167141198,-0.0532026106571672,-0.0001462998268554,True,False,True,,500
trees 500,Random 30% #13,1028,0.0061871080085679,0.0585834787382959,0.0137509395411147,-0.0523963707297279,-0.0075638315325468,False,False,False,,500
trees 500,Random 30% #14,1028,-0.0024039572835282,0.0361017840455192,-0.0003034053641952,-0.0385057413290475,-0.0021005519193329,True,False,True,,500
trees 500,Random 30% #15,1028,-0.0014797507788162,0.046702484825656,-0.0055880042452766,-0.0481822356044722,0.0041082534664604,True,True,True,,500
trees 500,Random 30% #16,1028,0.006823838043474,0.0343712327154074,-0.0069852495165959,-0.0275473946719334,0.01380908756007,True,True,True,,500
trees 500,Random 30% #17,1028,0.0030261642698374,0.0384872647591656,-0.0018373221318664,-0.0354611004893282,0.0048634864017039,True,True,True,,500
trees 500,Random 30% #18,1028,0.008237689744539,0.0270811728530822,-0.0011964917559876,-0.0188434831085431,0.0094341815005267,True,True,True,,500
trees 500,Random 30% #19,1028,0.0066883064376393,0.0245516124293183,-0.0168451979384277,-0.017863305991679,0.023533504376067,True,True,True,,500
trees 500,Random 30% #20,1028,-0.0099963316214233,0.0370201304267587,0.0004559740766836,-0.0470164620481821,-0.0104523056981069,False,False,False,,500
trees 500,Random 30% #21,1028,0.002277451699682,0.0383435565501075,-0.0267002229057852,-0.0360661048504254,0.0289776746054673,True,True,True,,500
trees 500,Random 30% #22,1028,0.0271739130434782,0.0234522684923941,0.0038633688030961,0.0037216445510841,0.023310544240382,False,False,False,,500
trees 500,Random 30% #23,1028,0.0053719593676173,0.0552833102426349,0.0120512058083293,-0.0499113508750175,-0.0066792464407119,False,False,False,,500
trees 500,Random 30% #24,1028,0.0374355138753044,0.0390554112787921,-0.000679867053102,-0.0016198974034877,0.0381153809284064,True,True,True,,500
trees 500,Random 30% #25,1028,0.0207335170659317,0.0431811940528573,0.0146981197540184,-0.0224476769869255,0.0060353973119132,False,True,True,,500
trees 500,Random 30% #26,1028,0.000322640117994,0.0511882999972834,-0.0293655177224469,-0.0508656598792893,0.029688157840441,True,True,True,,500
trees 500,Random 30% #27,1028,-0.0133699862551543,0.0490339693959339,-0.0101259657073486,-0.0624039556510882,-0.0032440205478056,True,False,True,,500
trees 500,Random 30% #28,1028,0.0048546691403834,0.0318121502073244,0.0156816037260486,-0.026957481066941,-0.0108269345856652,False,False,False,,500
trees 500,Random 30% #29,1028,0.0132264436461088,0.0246396561580458,-0.0118799501549071,-0.0114132125119369,0.025106393801016,True,True,True,,500
trees 500,Random 30% #30,1028,0.0073191060456281,0.0387224507531682,-0.0032487101244247,-0.0314033447075401,0.0105678161700529,True,True,True,,500
trees 500,Random 30% #31,1028,0.0186572318838355,0.0553341942562496,0.0011897008128611,-0.036676962372414,0.0174675310709743,False,True,True,,500
trees 500,Random 30% #32,1028,0.0146773132638857,0.0493588808094159,0.0039846059076563,-0.0346815675455301,0.0106927073562293,False,True,True,,500
trees 500,Random 30% #33,1028,0.0107989019115876,0.0442811407700192,-0.0065317378887116,-0.0334822388584315,0.0173306398002992,True,True,True,,500
trees 500,Random 30% #34,1028,0.0036708111308466,0.0327487898906836,0.0099269821032673,-0.0290779787598369,-0.0062561709724206,False,False,False,,500
trees 500,Random 30% #35,1028,-0.0021279853031231,0.034207055080208,-0.0076036367553042,-0.0363350403833311,0.0054756514521811,True,True,True,,500
trees 500,Random 30% #36,1028,-0.0048226599270606,0.0362861725867052,0.0007987197198177,-0.0411088325137658,-0.0056213796468783,False,False,False,,500
trees 500,Random 30% #37,1028,-0.0037446257685728,0.0254458454447032,0.0081361772183721,-0.0291904712132761,-0.011880802986945,False,False,False,,500
trees 500,Random 30% #38,1028,0.0108722741433021,0.0288709954272014,0.0231815503755978,-0.0179987212838993,-0.0123092762322957,False,False,False,,500
trees 500,Random 30% #39,1028,0.0380230468256006,0.0237138694893204,-0.0016740755367428,0.0143091773362801,0.0396971223623434,True,False,True,,500
trees 500,Random 30% #40,1028,-0.0156995008383602,0.0359728430540676,-0.0122091626578949,-0.0516723438924279,-0.0034903381804652,True,False,True,,500
trees 500,Random 30% #41,1028,0.0003191021554961,0.0311003938426101,-0.0204171021440515,-0.030781291687114,0.0207362042995476,True,True,True,,500
trees 500,Random 30% #42,1028,0.0039796984507742,0.0284514527345937,0.010456592027301,-0.0244717542838195,-0.0064768935765268,False,False,False,,500
trees 500,Random 30% #43,1028,0.0320665445665445,0.0480182994215532,0.0019132776859629,-0.0159517548550086,0.0301532668805816,False,True,True,,500
trees 500,Random 30% #44,1028,0.014617494198646,0.0284142603675585,-0.0037789868899699,-0.0137967661689125,0.0183964810886159,True,True,True,,500
trees 500,Random 30% #45,1028,-0.010677190889205,0.0360971105286539,-0.01203169542454,-0.0467743014178589,0.001354504535335,True,True,True,,500
trees 500,Random 30% #46,1028,-0.0211341559464426,0.0407251447591123,-0.0010357790805646,-0.0618593007055549,-0.0200983768658779,True,False,True,,500
trees 500,Random 30% #47,1028,0.0021068472535741,0.0516759564180828,0.0052614719343797,-0.0495691091645087,-0.0031546246808055,False,False,False,,500
trees 500,Random 30% #48,1028,0.0099373113536103,0.0449898604541821,-0.0044469534290411,-0.0350525491005717,0.0143842647826515,True,True,True,,500
trees 500,Random 30% #49,1028,-0.0033935788911766,0.0416869894884173,-0.0145373650089034,-0.045080568379594,0.0111437861177267,True,True,True,,500
trees 500,Random 30% #50,1028,-0.0149638584774062,0.0405973253231195,0.0045025715712311,-0.0555611838005258,-0.0194664300486374,False,False,False,,500
trees 1000,All Patients,3429,0.0078818040435458,0.0286576129476826,0.0136440153735868,-0.0207758089041367,-0.0057622113300409,False,False,False,,1000
trees 1000,ICUType 1.0,490,0.0294939989088925,0.081463545636525,0.0125957928280557,-0.0519695467276325,0.0168982060808367,False,True,True,,1000
trees 1000,ICUType 2.0,643,-0.000975689080413,0.0163571085726474,-0.0043802008670418,-0.0173327976530604,0.0034045117866287,True,True,True,,1000
trees 1000,ICUType 3.0,1357,-0.0217764843549488,0.025680606270723,-0.0271990412985728,-0.0474570906256719,0.0054225569436239,True,True,True,,1000
trees 1000,ICUType 4.0,939,0.0202084035501629,0.0566930845266917,0.0072743944448904,-0.0364846809765288,0.0129340091052724,False,True,True,,1000
trees 1000,Age decile 0,374,0.046026807780653,0.0532866460800255,-0.0237780167677793,-0.0072598382993725,0.0698048245484324,True,True,True,,1000
trees 1000,Age decile 1,344,0.0273634472301562,0.0393395083281263,-0.0331677965502158,-0.01197606109797,0.060531243780372,True,True,True,,1000
trees 1000,Age decile 2,347,0.0042864169770219,0.0114590344409325,0.0099581080487573,-0.0071726174639105,-0.0056716910717353,False,False,False,,1000
trees 1000,Age decile 3,325,0.0096292729898892,0.0516759493811559,-0.0284289789756319,-0.0420466763912666,0.0380582519655211,True,True,True,,1000
trees 1000,Age decile 4,372,-0.0152359717577108,0.0422014264525365,-0.0392988982077575,-0.0574373982102474,0.0240629264500466,True,True,True,,1000
trees 1000,Age decile 5,344,-0.0250497851378262,0.0387492985175786,-0.0086217678302303,-0.0637990836554049,-0.0164280173075959,True,False,True,,1000
trees 1000,Age decile 6,397,-0.0004719207173194,0.0466947268301294,-0.0691698087973355,-0.0471666475474489,0.068697888080016,True,True,True,,1000
trees 1000,Age decile 7,247,0.0173747705218987,0.0639526756284762,-0.0055500084280901,-0.0465779051065774,0.0229247789499889,True,True,True,,1000
trees 1000,Age decile 8,354,-0.0216450216450216,0.0323365121951023,-0.0356299117415733,-0.053981533840124,0.0139848900965517,True,True,True,,1000
trees 1000,Age decile 9,325,-0.0771864301276066,0.0824916612215985,-0.0466162093566424,-0.1596780913492052,-0.0305702207709641,True,False,True,,1000
trees 1000,HR quartile 0,877,0.0371049136786188,0.0655740488525555,0.0021385649529519,-0.0284691351739367,0.0349663487256669,False,True,True,,1000
trees 1000,HR quartile 1,917,-0.0169849537037037,0.0250575898405622,-0.0168155200448696,-0.0420425435442659,-0.000169433658834,True,False,True,,1000
trees 1000,HR quartile 2,816,0.034861311019492,0.0479407978782681,-0.0076627518015992,-0.013079486858776,0.0425240628210913,True,True,True,,1000
trees 1000,HR quartile 3,819,-0.0232600311906863,0.047765987312199,-0.0092119391104705,-0.0710260185028854,-0.0140480920802157,True,False,True,,1000
trees 1000,MAP quartile 0,877,-0.0141240285818599,0.0456106770643885,-0.0235346531477681,-0.0597347056462484,0.0094106245659082,True,True,True,,1000
trees 1000,MAP quartile 1,840,0.02392179413456,0.054258578125851,-0.0040969644248345,-0.0303367839912909,0.0280187585593946,True,True,True,,1000
trees 1000,MAP quartile 2,866,0.0104058609958506,0.0539121761796489,-0.0301379653508176,-0.0435063151837983,0.0405438263466682,True,True,True,,1000
trees 1000,MAP quartile 3,846,0.0090927756430939,0.0717453963088757,0.0188956079743929,-0.0626526206657818,-0.009802832331299,False,False,False,,1000
trees 1000,Temp quartile 0,902,0.0068727157158747,0.0678031494951842,0.0018126329363347,-0.0609304337793094,0.0050600827795399,False,True,True,,1000
trees 1000,Temp quartile 1,864,0.0305627470437901,0.0545683906491471,-0.0334018453449117,-0.0240056436053569,0.0639645923887019,True,True,True,,1000
trees 1000,Temp quartile 2,838,-0.0036346905912123,0.03818333245153,-0.0049276365974231,-0.0418180230427424,0.0012929460062108,True,True,True,,1000
trees 1000,Temp quartile 3,825,-0.0023612750885478,0.0469660587182771,-0.0220175246665564,-0.0493273338068249,0.0196562495780086,True,True,True,,1000
trees 1000,Urine quartile 0,859,-0.0313289760348584,0.0678025676226263,-0.0442267459023082,-0.0991315436574847,0.0128977698674498,True,True,True,,1000
trees 1000,Urine quartile 1,913,-0.0210526315789473,0.0227502559933474,-0.0183320487181192,-0.0438028875722948,-0.0027205828608281,True,False,True,,1000
trees 1000,Urine quartile 2,802,0.0149901230333403,0.0507371734147104,-0.0153926548449201,-0.03574705038137,0.0303827778782604,True,True,True,,1000
trees 1000,Urine quartile 3,855,0.0601118199903958,0.055337146933174,-0.0204354490903711,0.0047746730572218,0.080547269080767,True,False,True,,1000
trees 1000,SAPS quartile 0,1025,0.0026756349262149,0.0369360950915899,-0.0195157677828008,-0.0342604601653749,0.0221914027090158,True,True,True,,1000
trees 1000,SAPS quartile 1,946,0.0452124666297511,0.0460748774062487,-0.0384102138252109,-0.0008624107764975,0.0836226804549621,True,True,True,,1000
trees 1000,SAPS quartile 2,660,0.0015384615384615,0.0457557262587757,-0.0191603173232635,-0.0442172647203142,0.020698778861725,True,True,True,,1000
trees 1000,SAPS quartile 3,798,-0.0389986891196934,0.0605962153148791,0.0156434412312931,-0.0995949044345726,-0.0546421303509866,False,False,False,,1000
trees 1000,HR > 100,945,-0.0351262896411669,0.044526943920678,-0.0241503603203195,-0.079653233561845,-0.0109759293208474,True,False,True,,1000
trees 1000,MAP < 65,697,-0.0279136809159047,0.0357714780390854,-0.038497930992753,-0.0636851589549902,0.0105842500768482,True,True,True,,1000
trees 1000,Temp > 38C,267,-0.0430204913392958,0.0509478443512562,-0.0028552073447825,-0.0939683356905521,-0.0401652839945132,True,False,True,,1000
trees 1000,Urine > 1000,210,0.0458952811893988,0.0551601209998523,-0.0194164237977961,-0.0092648398104535,0.065311704987195,True,True,True,,1000
trees 1000,Random 50% #1,1714,0.0148182289884191,0.0420516678061854,-0.0015026360284296,-0.0272334388177662,0.0163208650168488,True,True,True,,1000
trees 1000,Random 50% #2,1714,0.0038708396744524,0.0382075523569411,-0.0105505239668803,-0.0343367126824887,0.0144213636413328,True,True,True,,1000
trees 1000,Random 50% #3,1714,0.0221853388658367,0.0403264261867335,-0.0093685086451808,-0.0181410873208967,0.0315538475110176,True,True,True,,1000
trees 1000,Random 50% #4,1714,0.0209444740819774,0.0485261114905213,-0.0056201354592143,-0.0275816374085438,0.0265646095411917,True,True,True,,1000
trees 1000,Random 50% #5,1714,0.025145147627017,0.0411648740002267,0.0040716137661372,-0.0160197263732096,0.0210735338608798,False,True,True,,1000
trees 1000,Random 50% #6,1714,-0.0032358828377694,0.0392850832817913,-0.002379101164944,-0.0425209661195608,-0.0008567816728254,True,False,True,,1000
trees 1000,Random 50% #7,1714,0.0203886964648963,0.0346364129679445,0.0124677020560056,-0.0142477165030481,0.0079209944088907,False,True,True,,1000
trees 1000,Random 50% #8,1714,-0.0080211409064465,0.0483398435896417,0.0035350090539228,-0.0563609844960883,-0.0115561499603694,False,False,False,,1000
trees 1000,Random 50% #9,1714,-0.0018808498325041,0.0528431456555626,0.006562106702375,-0.0547239954880668,-0.0084429565348792,False,False,False,,1000
trees 1000,Random 50% #10,1714,0.0032849222618878,0.0357478315578658,-0.0103076859443582,-0.0324629092959779,0.013592608206246,True,True,True,,1000
trees 1000,Random 50% #11,1714,0.0064028840624585,0.0404200152294497,0.0062021677253628,-0.0340171311669911,0.0002007163370956,False,True,True,,1000
trees 1000,Random 50% #12,1714,-0.0033234372422892,0.0422599093017497,-0.0059188604774384,-0.045583346544039,0.0025954232351491,True,True,True,,1000
trees 1000,Random 50% #13,1714,0.0032517955657333,0.0387548146203842,-0.0019187040249026,-0.0355030190546508,0.0051704995906359,True,True,True,,1000
trees 1000,Random 50% #14,1714,0.0062157191184681,0.0321721323155749,-0.0183432574828034,-0.0259564131971068,0.0245589766012716,True,True,True,,1000
trees 1000,Random 50% #15,1714,0.0026854501430772,0.042186573701262,0.0021913346677825,-0.0395011235581848,0.0004941154752947,False,True,True,,1000
trees 1000,Random 50% #16,1714,0.0188052608311229,0.0536314408045929,-0.0057411001553096,-0.03482617997347,0.0245463609864325,True,True,True,,1000
trees 1000,Random 50% #17,1714,0.0073507410721795,0.0335538674772121,0.0051026457428529,-0.0262031264050325,0.0022480953293265,False,True,True,,1000
trees 1000,Random 50% #18,1714,0.0251803786741562,0.0587371182780773,0.0047920946361943,-0.0335567396039211,0.0203882840379618,False,True,True,,1000
trees 1000,Random 50% #19,1714,0.0087463233253787,0.0376811740599838,-0.0237035478458457,-0.028934850734605,0.0324498711712245,True,True,True,,1000
trees 1000,Random 50% #20,1714,0.0239488541873964,0.040145520146832,0.0234574134635443,-0.0161966659594356,0.000491440723852,False,True,True,,1000
