sweep,setting,subset_name,subset_value,pop_name,y_name,delta_y,explained_1,unexplained_1,explained_0,unexplained_0,n_1,n_0,error,n_features,seconds,explained_flip,unexplained_flip,any_flip
xgb_depth,depth 9,st,11,race_bw,hicov,-0.030167863855204535,-0.027421116828918457,-0.002654433250427246,-0.056314289569854736,0.026238739490509033,642,1452,,66,0.13,False,True,True
xgb_depth,depth 9,st,11,immigrant,pincp,-0.20919592588855096,-0.08077663248601397,-0.1286730041690909,-0.06681056703755495,-0.1426390696175499,316,2040,,68,0.17,False,False,False
xgb_depth,depth 9,st,11,immigrant,hicov,-0.046624472573839615,-0.022951245307922363,-0.023097872734069824,-0.020109713077545166,-0.02593940496444702,316,2040,,68,0.13,False,False,False
xgb_depth,depth 9,st,12,sex_female,pincp,-0.22696732350444826,-0.010596665156935359,-0.21668783234044398,-0.013359984123329838,-0.2139245133740495,22979,28252,,92,1.59,False,False,False
xgb_depth,depth 9,st,12,sex_female,hicov,0.04205411755614552,0.0025693774223327637,0.03953069448471069,0.01080465316772461,0.03129541873931885,22979,28252,,92,1.83,False,False,False
xgb_depth,depth 9,st,12,race_bw,pincp,-0.31454446007065684,-0.1018821328546533,-0.21273095766325412,-0.15259599297090531,-0.1620170975470021,6198,41213,,91,1.65,False,False,False
xgb_depth,depth 9,st,12,race_bw,hicov,-0.010981150374180237,-0.027120769023895264,0.016206204891204834,-0.02896791696548462,0.01805335283279419,6198,41213,,91,1.74,False,False,False
xgb_depth,depth 9,st,12,immigrant,pincp,-0.19235966803892168,-0.06512949022581793,-0.12716112938828594,-0.06867532136629784,-0.12361529824780604,12037,39194,,92,1.66,False,False,False
xgb_depth,depth 9,st,12,immigrant,hicov,-0.08944399925169921,-0.042486727237701416,-0.047028183937072754,-0.027967453002929688,-0.06154745817184448,12037,39194,,92,2.01,False,False,False
xgb_depth,depth 9,st,13,sex_female,pincp,-0.2577587064321296,-0.02879476155550975,-0.22932545418318462,-0.03521576444071606,-0.2229044512979783,11957,14978,,92,0.98,False,False,False
xgb_depth,depth 9,st,13,sex_female,hicov,0.040407528990723085,0.0019475817680358887,0.038534700870513916,0.01731395721435547,0.023168325424194336,11957,14978,,92,1.1,False,False,False
xgb_depth,depth 9,st,13,race_bw,pincp,-0.3001484008017652,-0.12013880288448853,-0.18048606381500854,-0.13693037111862516,-0.1636944955808719,6248,18543,,91,0.92,False,False,False
xgb_depth,depth 9,st,13,immigrant,pincp,-0.13744674471266727,-0.04671058259649641,-0.0905811523493103,-0.012224901941710442,-0.12506683300409627,3334,23601,,92,1.05,False,False,False
xgb_depth,depth 9,st,13,immigrant,hicov,-0.1524436310144861,-0.07832950353622437,-0.07344955205917358,-0.04656141996383667,-0.10521763563156128,3334,23601,,92,1.1,False,False,False
xgb_depth,depth 9,st,15,sex_female,pincp,-0.20822507750450292,-0.009853133562351957,-0.19855624268456928,-0.016866641667268922,-0.19154273457965232,1861,2153,,87,0.24,False,False,False
xgb_depth,depth 9,st,15,immigrant,pincp,-0.22547582941900401,-0.17649252950450922,-0.04850304204897249,-0.08708413481638466,-0.13791143673709705,811,3203,,87,0.21,False,False,False
xgb_depth,depth 9,st,15,immigrant,hicov,-0.016183964401437767,0.008161365985870361,-0.02473914623260498,-0.0016084909439086914,-0.014969289302825928,811,3203,,87,0.28,True,False,True
xgb_depth,depth 9,st,16,sex_female,pincp,-0.2783884125134932,-0.04016768094398415,-0.23763664291262288,-0.06566052623312402,-0.212143797623483,1482,2423,,92,0.26,False,False,False
xgb_depth,depth 9,st,16,sex_female,hicov,0.02785997661858386,-0.014834046363830566,0.04293954372406006,0.011978209018707275,0.016127288341522217,1482,2423,,92,0.27,True,False,True
xgb_depth,depth 9,st,16,immigrant,pincp,-0.23283176258720495,-0.1786214599656013,-0.0546285490222278,-0.10039145005047345,-0.13285855893735565,270,3635,,92,0.23,False,False,False
xgb_depth,depth 9,st,16,immigrant,hicov,-0.21530898160884404,-0.07672584056854248,-0.13853323459625244,-0.03675341606140137,-0.17850565910339355,270,3635,,92,0.26,False,False,False
xgb_depth,depth 9,st,17,sex_female,pincp,-0.2669812951341086,-0.019508940413526688,-0.24750688275657495,-0.03253299234493312,-0.23448283082516852,16072,20780,,92,1.19,False,False,False
xgb_depth,depth 9,st,17,sex_female,hicov,0.021942164973691503,-0.0031191110610961914,0.02497255802154541,0.002715885639190674,0.019137561321258545,16072,20780,,92,1.37,True,False,True
